Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,30014,0,0,509,385,257,0.058,11.71,2566.00,0.68
0.002,30015,0,0,511,384,257,0.073,11.70,2565.00,0.85
0.004,30016,0,0,511,386,256,0.087,11.72,2566.00,1.02
0.006,30017,0,0,511,384,257,0.087,11.70,2567.00,1.02
0.008,30018,0,0,512,386,257,0.058,11.71,2568.00,0.68
0.010,30019,0,0,512,386,257,0.087,11.72,2568.00,1.02
0.012,30020,0,0,512,387,257,0.102,11.73,2567.00,1.20
0.014,30021,0,0,511,386,257,0.073,11.70,2567.00,0.85
0.016,30022,0,0,511,385,256,0.073,11.70,2564.00,0.85
0.018,30023,0,0,512,385,255,0.073,11.71,2564.00,0.85
0.020,30024,0,0,511,384,256,0.043,11.70,2565.00,0.50
0.022,30025,0,0,511,387,255,0.073,11.71,2563.00,0.85
0.024,30026,0,0,512,385,256,0.058,11.70,2565.00,0.68
0.026,30027,0,0,511,383,256,0.058,11.70,2565.00,0.68
0.028,30028,0,0,512,385,255,0.058,11.71,2565.00,0.68
0.030,30029,0,0,510,385,257,0.102,11.70,2567.00,1.19
0.032,30030,0,0,511,385,257,0.073,11.71,2566.00,0.85
0.034,30031,0,0,512,385,255,0.073,11.70,2564.00,0.85
0.036,30032,0,0,509,384,256,0.073,11.70,2565.00,0.85
0.038,30033,0,0,512,385,254,0.073,11.70,2564.00,0.85
0.040,30034,0,0,511,384,256,0.073,11.70,2564.00,0.85
0.042,30035,0,0,511,385,256,0.043,11.70,2565.00,0.50
0.044,30036,0,0,511,385,255,0.073,11.70,2566.00,0.85
0.046,30037,0,0,511,386,256,0.058,11.70,2564.00,0.68
0.048,30038,0,0,511,384,256,0.073,11.71,2567.00,0.85
0.050,30039,0,0,511,385,256,0.087,11.71,2566.00,1.02
0.052,30040,0,0,510,385,257,0.087,11.70,2566.00,1.02
0.054,30041,0,0,511,384,256,0.058,11.71,2565.00,0.68
0.056,30042,0,0,511,385,256,0.058,11.70,2564.00,0.68
0.058,30043,0,0,510,385,256,0.073,11.70,2566.00,0.85
0.060,30044,0,0,511,385,256,0.058,11.70,2566.00,0.68
0.062,30045,0,0,511,384,256,0.058,11.70,2566.00,0.68
0.064,30046,0,0,512,385,255,0.058,11.71,2565.00,0.68
0.066,30047,0,0,511,384,255,0.087,11.70,2565.00,1.02
0.068,30048,0,0,511,385,257,0.087,11.71,2565.00,1.02
0.070,30049,0,0,511,385,255,0.087,11.70,2564.00,1.02
0.072,30050,0,0,510,384,256,0.087,11.73,2566.00,1.02
0.074,30051,0,0,510,385,256,0.102,11.74,2567.00,1.20
0.076,30052,0,0,511,385,257,0.087,11.71,2568.00,1.02
0.078,30053,0,0,512,385,257,0.087,11.70,2567.00,1.02
0.080,30054,0,0,510,385,256,0.073,11.70,2565.00,0.85
0.082,30055,0,0,511,386,255,0.058,11.71,2564.00,0.68
0.084,30056,0,0,510,384,256,0.058,11.70,2565.00,0.68
0.086,30057,0,0,511,386,255,0.087,11.71,2565.00,1.02
0.088,30058,0,0,509,385,254,0.087,11.72,2565.00,1.02
0.090,30059,0,1,509,384,256,0.102,11.73,2566.00,1.20
0.092,30060,600,1,511,387,256,0.087,11.73,2566.00,1.02
0.094,30061,600,1,510,384,257,0.058,11.71,2567.00,0.68
0.096,30062,600,1,510,385,256,0.117,11.73,2567.00,1.37
0.098,30063,600,1,510,386,256,0.102,11.71,2567.00,1.19
0.100,30064,600,1,510,385,254,0.073,11.71,2562.00,0.85
0.102,30065,600,1,511,386,255,0.087,11.72,2565.00,1.02
0.104,30066,600,1,510,385,256,0.073,11.70,2564.00,0.85
0.106,30067,600,1,509,384,255,0.073,11.71,2565.00,0.85
0.108,30068,600,1,511,386,255,0.102,11.73,2566.00,1.20
0.110,30069,600,1,511,385,258,0.073,11.71,2568.00,0.85
0.112,30070,600,1,510,385,255,0.073,11.70,2566.00,0.85
0.114,30071,600,1,509,385,256,0.117,11.73,2566.00,1.37
0.116,30072,600,1,510,384,257,0.087,11.71,2566.00,1.02
0.118,30073,600,1,510,384,254,0.087,11.71,2564.00,1.02
0.120,30074,600,1,511,386,257,0.117,11.72,2566.00,1.37
0.122,30075,600,1,509,384,256,0.073,11.70,2565.00,0.85
0.124,30076,600,1,509,384,256,0.087,11.71,2566.00,1.02
0.126,30077,600,1,511,386,257,0.087,11.72,2566.00,1.02
0.128,30078,600,1,510,386,257,0.087,11.71,2568.00,1.02
0.130,30079,600,1,510,385,257,0.087,11.71,2567.00,1.02
0.132,30080,600,1,509,386,257,0.102,11.72,2566.00,1.20
0.134,30081,600,1,511,385,257,0.087,11.70,2567.00,1.02
0.136,30082,600,1,510,385,254,0.073,11.72,2564.00,0.86
0.138,30083,600,1,510,385,256,0.073,11.72,2568.00,0.86
0.140,30084,600,1,511,384,255,0.073,11.70,2565.00,0.85
0.142,30085,600,1,510,384,256,0.058,11.71,2566.00,0.68
0.144,30086,600,1,511,386,256,0.087,11.72,2567.00,1.02
0.146,30087,600,1,510,386,257,0.087,11.71,2567.00,1.02
0.148,30088,600,1,511,384,257,0.073,11.71,2567.00,0.85
0.150,30089,600,1,509,385,256,0.102,11.73,2567.00,1.20
0.152,30090,600,1,512,386,257,0.073,11.72,2565.00,0.86
0.154,30091,600,1,510,385,256,0.102,11.73,2566.00,1.20
0.156,30092,600,1,512,385,258,0.102,11.72,2566.00,1.20
0.158,30093,600,1,509,384,255,0.073,11.71,2565.00,0.85
0.160,30094,600,1,510,385,256,0.102,11.73,2567.00,1.20
