Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,18009,1200,0,510,385,255,0.087,11.72,3257.00,1.02
0.002,18010,1200,0,510,386,257,0.102,11.73,3258.00,1.20
0.004,18011,1200,0,511,385,256,0.058,11.70,3256.00,0.68
0.006,18012,1200,0,511,385,257,0.087,11.71,3260.00,1.02
0.008,18013,1200,0,512,386,258,0.087,11.70,3257.00,1.02
0.010,18014,1200,0,511,384,257,0.073,11.71,3257.00,0.85
0.012,18015,1200,0,511,384,257,0.073,11.71,3257.00,0.85
0.014,18016,1200,0,511,384,256,0.073,11.70,3255.00,0.85
0.016,18017,1200,0,511,384,256,0.073,11.70,3256.00,0.85
0.018,18018,1200,0,511,384,256,0.058,11.70,3256.00,0.68
0.020,18019,1200,0,510,385,255,0.058,11.71,3256.00,0.68
0.022,18020,1200,0,511,386,258,0.087,11.72,3258.00,1.02
0.024,18021,1200,0,511,385,256,0.058,11.70,3256.00,0.68
0.026,18022,1200,0,509,385,255,0.087,11.71,3254.00,1.02
0.028,18023,1200,0,510,384,256,0.087,11.72,3258.00,1.02
0.030,18024,1200,0,512,386,256,0.087,11.73,3257.00,1.02
0.032,18025,1200,0,511,385,257,0.102,11.72,3257.00,1.20
0.034,18026,1200,0,512,384,256,0.073,11.71,3256.00,0.85
0.036,18027,1200,0,511,384,256,0.073,11.71,3257.00,0.85
0.038,18028,1200,0,511,387,256,0.087,11.73,3258.00,1.02
0.040,18029,1200,0,511,385,255,0.087,11.71,3256.00,1.02
0.042,18030,1200,0,511,385,255,0.073,11.71,3254.00,0.85
0.044,18031,1200,0,511,386,256,0.087,11.72,3257.00,1.02
0.046,18032,1200,0,510,386,257,0.087,11.72,3257.00,1.02
0.048,18033,1200,0,512,384,257,0.058,11.71,3255.00,0.68
0.050,18034,1200,0,510,384,257,0.102,11.72,3257.00,1.20
0.052,18035,1200,0,512,385,257,0.087,11.72,3258.00,1.02
0.054,18036,1200,0,511,385,256,0.073,11.70,3257.00,0.85
0.056,18037,1200,0,510,384,254,0.087,11.72,3256.00,1.02
0.058,18038,1200,0,511,386,257,0.102,11.74,3258.00,1.20
0.060,18039,1200,0,511,384,256,0.073,11.70,3257.00,0.85
