Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,39517,1500,0,480,385,257,0.073,11.70,1536.00,0.85
0.002,39518,1500,0,481,385,257,0.073,11.71,1536.00,0.85
0.004,39519,1500,0,482,385,256,0.102,11.73,1535.00,1.20
0.006,39520,1500,0,481,385,255,0.073,11.70,1533.00,0.85
0.008,39521,1500,0,479,385,254,0.073,11.71,1534.00,0.85
0.010,39522,1500,0,483,386,256,0.117,11.74,1536.00,1.37
0.012,39523,1500,0,480,384,256,0.087,11.72,1536.00,1.02
0.014,39524,1500,0,483,386,256,0.102,11.71,1537.00,1.19
0.016,39525,1500,0,481,385,256,0.073,11.70,1535.00,0.85
0.018,39526,1500,0,480,384,255,0.087,11.71,1534.00,1.02
0.020,39527,1500,0,480,384,255,0.102,11.74,1535.00,1.20
0.022,39528,1500,0,482,386,257,0.087,11.72,1535.00,1.02
0.024,39529,1500,0,484,387,257,0.087,11.70,1534.00,1.02
0.026,39530,1500,0,484,387,257,0.087,11.71,1535.00,1.02
0.028,39531,1500,0,482,385,256,0.058,11.70,1533.00,0.68
0.030,39532,1500,0,481,385,256,0.073,11.71,1535.00,0.85
0.032,39533,1500,0,480,384,256,0.058,11.70,1535.00,0.68
0.034,39534,1500,0,481,385,255,0.073,11.71,1534.00,0.85
0.036,39535,1500,0,483,386,255,0.102,11.74,1535.00,1.20
0.038,39536,1500,0,481,384,256,0.073,11.70,1533.00,0.85
0.040,39537,1500,0,479,384,255,0.073,11.71,1532.00,0.85
0.042,39538,1500,0,482,387,256,0.117,11.74,1535.00,1.37
0.044,39539,1500,0,483,387,256,0.087,11.74,1535.00,1.02
0.046,39540,1500,0,483,387,257,0.087,11.71,1535.00,1.02
0.048,39541,1500,0,480,384,257,0.058,11.69,1534.00,0.68
0.050,39542,1500,0,481,385,256,0.058,11.70,1533.00,0.68
0.052,39543,1500,0,481,385,254,0.058,11.70,1533.00,0.68
