Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,27012,1800,0,509,384,257,0.102,11.71,2744.00,1.19
0.002,27013,1800,0,512,385,257,0.102,11.73,2744.00,1.20
0.004,27014,1800,0,509,385,257,0.087,11.72,2743.00,1.02
0.006,27015,1800,0,511,385,256,0.102,11.72,2743.00,1.20
0.008,27016,1800,0,511,387,255,0.102,11.72,2742.00,1.20
0.010,27017,1800,0,511,386,256,0.087,11.72,2742.00,1.02
0.012,27018,1800,0,511,383,257,0.058,11.71,2742.00,0.68
0.014,27019,1800,0,510,385,257,0.073,11.71,2743.00,0.85
0.016,27020,1800,0,510,385,255,0.058,11.70,2742.00,0.68
0.018,27021,1800,0,512,385,257,0.087,11.70,2744.00,1.02
0.020,27022,1800,0,510,386,255,0.117,11.74,2742.00,1.37
0.022,27023,1800,0,509,385,256,0.102,11.73,2742.00,1.20
0.024,27024,1800,0,512,386,257,0.087,11.72,2743.00,1.02
0.026,27025,1800,0,511,384,259,0.102,11.72,2744.00,1.20
0.028,27026,1800,0,510,384,257,0.073,11.70,2743.00,0.85
0.030,27027,1800,0,510,385,257,0.073,11.71,2744.00,0.85
0.032,27028,1800,0,512,386,256,0.087,11.71,2743.00,1.02
0.034,27029,1800,0,511,385,257,0.087,11.70,2744.00,1.02
0.036,27030,1800,0,512,386,256,0.073,11.70,2741.00,0.85
0.038,27031,1800,0,510,384,256,0.058,11.70,2742.00,0.68
0.040,27032,1800,0,511,384,256,0.073,11.70,2740.00,0.85
0.042,27033,1800,0,509,385,256,0.087,11.72,2742.00,1.02
0.044,27034,1800,0,511,386,257,0.102,11.73,2742.00,1.20
0.046,27035,1800,0,511,384,256,0.058,11.70,2740.00,0.68
0.048,27036,1800,0,511,385,255,0.087,11.72,2741.00,1.02
0.050,27037,1800,0,510,385,257,0.102,11.74,2743.00,1.20
0.052,27038,1800,0,511,386,256,0.087,11.72,2745.00,1.02
0.054,27039,1800,0,512,386,258,0.073,11.73,2743.00,0.86
0.056,27040,1800,0,511,386,257,0.087,11.72,2742.00,1.02
0.058,27041,1800,0,510,386,255,0.102,11.72,2741.00,1.20
0.060,27042,1800,0,510,384,256,0.117,11.74,2741.00,1.37
0.062,27043,1800,0,511,386,256,0.102,11.72,2743.00,1.20
0.064,27044,1800,0,512,385,257,0.058,11.71,2740.00,0.68
0.066,27045,1800,0,509,384,255,0.087,11.72,2741.00,1.02
0.068,27046,1800,0,512,386,256,0.102,11.72,2743.00,1.20
0.070,27047,1800,0,511,386,257,0.102,11.72,2744.00,1.20
0.072,27048,1800,0,510,385,257,0.102,11.70,2742.00,1.19
0.074,27049,1800,0,509,384,256,0.058,11.70,2739.00,0.68
0.076,27050,1800,0,512,386,257,0.073,11.71,2739.00,0.85
0.078,27051,600,0,510,385,255,0.073,11.72,2742.00,0.86
0.080,27052,600,0,512,387,257,0.087,11.71,2743.00,1.02
0.082,27053,600,0,511,384,256,0.043,11.70,2740.00,0.50
0.084,27054,600,0,510,385,254,0.073,11.71,2740.00,0.85
0.086,27055,600,0,513,387,256,0.102,11.73,2742.00,1.20
0.088,27056,600,0,510,386,257,0.102,11.72,2743.00,1.20
0.090,27057,600,1,509,384,255,0.073,11.72,2742.00,0.86
