Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,18505,1800,0,455,386,255,0.087,11.71,301.00,1.02
0.002,18506,1800,0,453,383,257,0.087,11.72,304.00,1.02
0.004,18507,1800,0,454,387,257,0.087,11.71,305.00,1.02
0.006,18508,1800,0,454,385,255,0.102,11.72,303.00,1.20
0.008,18509,1800,0,455,384,256,0.073,11.70,301.00,0.85
0.010,18510,1800,0,455,384,252,0.102,11.73,298.00,1.20
0.012,18511,1800,0,453,386,257,0.087,11.72,302.00,1.02
0.014,18512,1800,0,454,384,256,0.058,11.69,301.00,0.68
0.016,18513,1800,0,453,385,254,0.073,11.70,301.00,0.85
0.018,18514,1800,0,454,385,255,0.102,11.72,303.00,1.20
0.020,18515,1800,0,455,386,255,0.102,11.72,303.00,1.20
0.022,18516,1800,0,454,385,255,0.073,11.71,305.00,0.85
0.024,18517,1800,0,455,385,256,0.058,11.70,302.00,0.68
0.026,18518,1800,0,455,385,252,0.073,11.71,299.00,0.85
0.028,18519,1800,0,454,386,256,0.102,11.72,302.00,1.20
0.030,18520,1800,0,454,384,256,0.058,11.70,301.00,0.68
0.032,18521,1800,0,453,384,255,0.073,11.70,301.00,0.85
0.034,18522,1800,0,454,386,256,0.102,11.71,305.00,1.19
0.036,18523,1800,0,453,386,256,0.117,11.70,303.00,1.37
0.038,18524,1800,0,454,385,257,0.073,11.71,304.00,0.85
0.040,18525,1800,0,454,385,257,0.102,11.72,303.00,1.20
0.042,18526,1800,0,455,386,256,0.087,11.73,303.00,1.02
0.044,18527,1800,0,455,384,256,0.073,11.70,301.00,0.85
0.046,18528,1800,0,452,384,254,0.087,11.70,300.00,1.02
0.048,18529,1800,0,454,385,256,0.073,11.70,303.00,0.85
0.050,18530,1800,0,454,384,257,0.087,11.71,302.00,1.02
0.052,18531,1800,0,455,385,255,0.087,11.70,302.00,1.02
0.054,18532,1800,0,454,384,257,0.087,11.72,303.00,1.02
0.056,18533,1800,0,454,385,256,0.087,11.72,305.00,1.02
0.058,18534,1800,0,455,386,256,0.102,11.73,302.00,1.20
0.060,18535,1800,0,453,383,255,0.073,11.70,300.00,0.85
0.062,18536,1800,0,454,384,256,0.043,11.70,301.00,0.50
0.064,18537,1800,0,453,383,256,0.058,11.70,300.00,0.68
0.066,18538,1800,0,454,384,257,0.102,11.72,303.00,1.20
0.068,18539,1800,0,453,386,258,0.087,11.71,304.00,1.02
0.070,18540,1800,0,453,383,256,0.073,11.70,301.00,0.85
0.072,18541,1800,0,453,385,255,0.087,11.71,301.00,1.02
0.074,18542,1800,0,456,387,253,0.102,11.73,300.00,1.20
0.076,18543,1800,0,454,384,257,0.102,11.70,304.00,1.19
0.078,18544,1800,0,454,384,257,0.073,11.71,302.00,0.85
0.080,18545,1800,0,453,384,255,0.073,11.70,301.00,0.85
0.082,18546,1800,0,454,384,256,0.058,11.70,301.00,0.68
0.084,18547,1800,0,455,384,256,0.073,11.70,302.00,0.85
0.086,18548,1800,0,452,383,256,0.087,11.71,302.00,1.02
0.088,18549,1800,1,453,384,257,0.073,11.71,304.00,0.85
0.090,18550,1800,1,455,385,255,0.073,11.70,300.00,0.85
0.092,18551,1800,1,452,383,256,0.073,11.70,303.00,0.85
0.094,18552,1800,1,455,386,257,0.087,11.71,305.00,1.02
0.096,18553,1800,1,453,384,257,0.073,11.70,303.00,0.85
0.098,18554,1800,1,454,384,256,0.058,11.70,301.00,0.68
0.100,18555,1800,1,455,384,256,0.058,11.70,302.00,0.68
