Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,9004,1800,0,512,386,256,0.073,11.71,3447.00,0.85
0.002,9005,1800,0,512,385,258,0.073,11.71,3448.00,0.85
0.004,9006,1800,0,511,384,254,0.102,11.72,3446.00,1.20
0.006,9007,1800,0,511,385,257,0.102,11.73,3448.00,1.20
0.008,9008,1800,0,510,385,256,0.102,11.72,3450.00,1.20
0.010,9009,1800,0,512,386,258,0.102,11.72,3450.00,1.20
0.012,9010,1800,0,512,385,257,0.073,11.70,3449.00,0.85
0.014,9011,1800,0,509,385,256,0.058,11.71,3447.00,0.68
0.016,9012,1800,0,511,385,256,0.058,11.70,3447.00,0.68
0.018,9013,1800,0,511,384,256,0.073,11.70,3447.00,0.85
0.020,9014,1800,0,510,384,255,0.087,11.72,3447.00,1.02
0.022,9015,1800,0,510,385,254,0.087,11.72,3447.00,1.02
0.024,9016,1800,0,510,385,255,0.117,11.74,3449.00,1.37
0.026,9017,1800,0,512,386,258,0.087,11.72,3449.00,1.02
0.028,9018,1800,0,510,385,257,0.087,11.71,3450.00,1.02
0.030,9019,1800,0,512,385,257,0.073,11.70,3448.00,0.85
0.032,9020,1800,0,512,385,258,0.073,11.71,3448.00,0.85
0.034,9021,1800,0,511,384,255,0.073,11.70,3447.00,0.85
0.036,9022,1800,0,512,384,255,0.058,11.71,3446.00,0.68
0.038,9023,1800,0,512,385,256,0.058,11.70,3446.00,0.68
0.040,9024,1800,0,511,385,253,0.087,11.73,3445.00,1.02
0.042,9025,1800,0,512,387,256,0.102,11.73,3448.00,1.20
0.044,9026,1800,0,512,384,256,0.073,11.70,3447.00,0.85
0.046,9027,1800,0,510,384,255,0.073,11.72,3447.00,0.86
0.048,9028,1800,0,510,386,255,0.117,11.73,3449.00,1.37
0.050,9029,1800,0,513,387,256,0.087,11.73,3448.00,1.02
0.052,9030,1800,0,511,386,257,0.087,11.71,3450.00,1.02
0.054,9031,1800,0,511,384,256,0.073,11.71,3447.00,0.85
0.056,9032,1800,0,511,384,255,0.073,11.71,3446.00,0.85
0.058,9033,1800,0,511,385,257,0.087,11.72,3447.00,1.02
0.060,9034,1800,0,511,384,255,0.073,11.72,3447.00,0.86
0.062,9035,1800,0,511,387,256,0.102,11.73,3448.00,1.20
0.064,9036,1800,0,512,386,257,0.117,11.72,3449.00,1.37
0.066,9037,1200,0,509,384,256,0.073,11.72,3448.00,0.86
0.068,9038,1200,0,510,386,255,0.102,11.73,3448.00,1.20
0.070,9039,1200,0,510,385,257,0.087,11.72,3448.00,1.02
0.072,9040,1200,0,511,384,255,0.058,11.70,3447.00,0.68
0.074,9041,1200,0,512,386,256,0.102,11.73,3447.00,1.20
0.076,9042,1200,0,511,385,257,0.087,11.72,3449.00,1.02
0.078,9043,1200,0,510,384,256,0.073,11.72,3447.00,0.86
0.080,9044,1200,0,511,387,256,0.087,11.72,3448.00,1.02
0.082,9045,1200,0,512,384,256,0.043,11.70,3447.00,0.50
0.084,9046,1200,0,511,384,255,0.073,11.71,3447.00,0.85
0.086,9047,1200,0,510,384,256,0.102,11.73,3448.00,1.20
0.088,9048,1200,1,511,387,255,0.102,11.74,3447.00,1.20
0.090,9049,1200,1,512,386,258,0.073,11.73,3450.00,0.86
0.092,9050,1200,1,512,384,255,0.073,11.70,3446.00,0.85
0.094,9051,1200,1,510,385,256,0.087,11.73,3448.00,1.02
0.096,9052,1200,1,511,385,258,0.073,11.71,3449.00,0.85
0.098,9053,1200,1,509,384,254,0.087,11.71,3446.00,1.02
0.100,9054,1200,1,512,387,255,0.087,11.73,3448.00,1.02
0.102,9055,1200,1,510,386,257,0.087,11.72,3449.00,1.02
0.104,9056,1200,1,511,385,257,0.102,11.72,3448.00,1.20
0.106,9057,1200,1,511,386,257,0.117,11.74,3448.00,1.37
0.108,9058,1200,1,512,385,257,0.087,11.72,3449.00,1.02
0.110,9059,1200,1,512,385,256,0.073,11.70,3447.00,0.85
0.112,9060,1200,1,510,384,256,0.102,11.72,3448.00,1.20
0.114,9061,1200,1,511,385,257,0.087,11.72,3449.00,1.02
0.116,9062,1200,1,509,384,255,0.073,11.70,3447.00,0.85
0.118,9063,1200,1,512,386,257,0.102,11.73,3448.00,1.20
0.120,9064,1200,1,511,384,256,0.073,11.71,3448.00,0.85
0.122,9065,1200,1,510,385,255,0.058,11.71,3446.00,0.68
0.124,9066,1200,1,510,385,256,0.102,11.73,3447.00,1.20
0.126,9067,1200,1,511,385,257,0.087,11.73,3448.00,1.02
0.128,9068,1200,1,512,386,256,0.058,11.71,3448.00,0.68
0.130,9069,1200,1,511,384,255,0.058,11.70,3447.00,0.68
0.132,9070,1200,1,510,384,257,0.102,11.73,3448.00,1.20
0.134,9071,1200,1,512,384,257,0.073,11.70,3449.00,0.85
0.136,9072,1200,1,510,384,254,0.087,11.72,3446.00,1.02
0.138,9073,1200,1,512,387,256,0.087,11.73,3448.00,1.02
0.140,9074,1200,1,511,385,257,0.087,11.71,3449.00,1.02
0.142,9075,1200,1,510,384,257,0.073,11.71,3448.00,0.85
0.144,9076,1200,1,509,386,256,0.102,11.73,3448.00,1.20
0.146,9077,1200,1,511,385,257,0.102,11.72,3449.00,1.20
0.148,9078,1200,1,512,384,255,0.073,11.70,3447.00,0.85
0.150,9079,1200,1,510,386,256,0.102,11.73,3448.00,1.20
0.152,9080,1200,1,510,385,257,0.102,11.72,3449.00,1.20
0.154,9081,1200,1,510,386,255,0.058,11.72,3447.00,0.68
0.156,9082,1200,1,511,386,257,0.087,11.73,3448.00,1.02
0.158,9083,1200,1,511,384,256,0.058,11.70,3447.00,0.68
0.160,9084,1200,1,510,384,255,0.073,11.72,3447.00,0.86
0.162,9085,1200,1,509,384,256,0.117,11.73,3448.00,1.37
0.164,9086,1200,1,512,386,257,0.073,11.72,3448.00,0.86
0.166,9087,900,1,512,385,255,0.058,11.70,3446.00,0.68
0.168,9088,900,1,512,386,257,0.102,11.72,3448.00,1.20
0.170,9089,900,1,512,386,254,0.087,11.72,3447.00,1.02
0.172,9090,900,1,510,385,258,0.102,11.72,3448.00,1.20
0.174,9091,900,2,512,385,257,0.087,11.72,3449.00,1.02
0.176,9092,900,2,512,385,256,0.058,11.70,3445.00,0.68
0.178,9093,900,2,511,385,256,0.073,11.72,3447.00,0.86
0.180,9094,900,2,512,386,255,0.087,11.73,3447.00,1.02
0.182,9095,900,2,513,386,256,0.087,11.72,3448.00,1.02
