Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,24011,1200,0,511,386,256,0.073,11.71,2912.00,0.85
0.002,24012,1200,0,512,386,259,0.073,11.71,2913.00,0.85
0.004,24013,1200,0,510,384,255,0.087,11.72,2911.00,1.02
0.006,24014,1200,0,511,386,257,0.073,11.72,2914.00,0.86
0.008,24015,1200,0,510,385,254,0.087,11.72,2912.00,1.02
0.010,24016,1200,0,510,386,255,0.087,11.73,2914.00,1.02
0.012,24017,1200,0,512,385,257,0.058,11.72,2914.00,0.68
0.014,24018,1200,0,512,386,257,0.073,11.70,2914.00,0.85
0.016,24019,1200,0,510,385,256,0.102,11.73,2913.00,1.20
0.018,24020,1200,0,510,385,257,0.087,11.71,2913.00,1.02
0.020,24021,1200,0,510,383,256,0.058,11.70,2912.00,0.68
0.022,24022,1200,0,509,384,255,0.073,11.70,2911.00,0.85
0.024,24023,1200,0,512,387,256,0.087,11.73,2913.00,1.02
0.026,24024,1200,0,511,384,255,0.058,11.70,2912.00,0.68
0.028,24025,1200,0,510,385,255,0.073,11.70,2912.00,0.85
0.030,24026,1200,0,511,387,257,0.102,11.74,2914.00,1.20
0.032,24027,1200,0,512,385,257,0.073,11.72,2914.00,0.86
0.034,24028,1200,0,511,386,256,0.073,11.71,2913.00,0.85
0.036,24029,1200,0,510,386,256,0.102,11.73,2913.00,1.20
0.038,24030,1200,0,511,385,256,0.073,11.73,2913.00,0.86
0.040,24031,1200,0,512,386,257,0.087,11.71,2913.00,1.02
0.042,24032,1200,0,510,385,254,0.073,11.71,2912.00,0.85
0.044,24033,1200,0,512,387,255,0.102,11.73,2913.00,1.20
0.046,24034,1200,0,509,383,257,0.058,11.70,2913.00,0.68
0.048,24035,1200,0,510,385,255,0.087,11.72,2913.00,1.02
0.050,24036,1200,0,511,386,257,0.087,11.72,2912.00,1.02
0.052,24037,1200,0,513,387,257,0.102,11.72,2913.00,1.20
0.054,24038,1200,0,511,385,257,0.073,11.71,2913.00,0.85
0.056,24039,1200,0,510,386,256,0.117,11.74,2913.00,1.37
0.058,24040,1200,0,510,386,257,0.087,11.72,2915.00,1.02
0.060,24041,1200,0,512,385,255,0.058,11.70,2912.00,0.68
0.062,24042,1200,0,510,385,256,0.102,11.73,2914.00,1.20
0.064,24043,1200,0,512,385,256,0.087,11.71,2914.00,1.02
0.066,24044,1200,0,511,384,255,0.058,11.71,2911.00,0.68
0.068,24045,1200,0,510,385,255,0.087,11.72,2911.00,1.02
0.070,24046,1200,0,512,386,257,0.087,11.73,2912.00,1.02
0.072,24047,1200,0,510,386,258,0.073,11.70,2915.00,0.85
0.074,24048,1200,0,510,386,256,0.102,11.73,2913.00,1.20
0.076,24049,1200,0,511,385,256,0.073,11.73,2914.00,0.86
0.078,24050,1200,0,510,385,257,0.073,11.71,2915.00,0.85
0.080,24051,1200,0,512,384,255,0.073,11.71,2911.00,0.85
0.082,24052,1200,0,509,386,256,0.102,11.73,2913.00,1.20
0.084,24053,1200,0,511,385,258,0.087,11.72,2915.00,1.02
0.086,24054,1200,0,510,384,255,0.058,11.70,2911.00,0.68
0.088,24055,1200,1,510,384,255,0.073,11.71,2912.00,0.85
