Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,498,1800,0,507,385,256,0.087,11.70,648.00,1.02
0.002,499,1800,0,508,386,255,0.087,11.71,649.00,1.02
0.004,500,1800,0,507,385,255,0.043,11.70,648.00,0.50
0.006,501,1800,0,506,385,255,0.102,11.73,647.00,1.20
0.008,502,1800,0,508,387,255,0.102,11.73,647.00,1.20
0.010,503,1800,0,509,386,256,0.102,11.71,648.00,1.19
0.012,504,1800,0,508,385,256,0.102,11.71,648.00,1.19
0.014,505,1800,0,507,385,254,0.073,11.70,646.00,0.85
0.016,506,1800,0,508,387,255,0.102,11.74,647.00,1.20
0.018,507,1800,0,507,383,255,0.073,11.70,647.00,0.85
0.020,508,1800,0,507,385,255,0.087,11.72,647.00,1.02
0.022,509,1800,0,509,386,255,0.102,11.74,647.00,1.20
0.024,510,1800,0,508,385,258,0.087,11.71,648.00,1.02
0.026,511,1800,0,508,388,256,0.073,11.71,646.00,0.85
0.028,512,1800,0,508,387,254,0.102,11.73,646.00,1.20
0.030,513,1800,0,509,385,256,0.073,11.72,649.00,0.86
0.032,514,1800,0,507,384,256,0.087,11.70,648.00,1.02
0.034,515,1800,0,506,384,255,0.073,11.70,649.00,0.85
0.036,516,1800,0,509,387,255,0.102,11.74,648.00,1.20
0.038,517,1800,0,506,384,256,0.043,11.70,647.00,0.50
0.040,518,1800,0,507,385,253,0.087,11.71,645.00,1.02
0.042,519,1800,0,509,387,256,0.087,11.73,647.00,1.02
0.044,520,1800,0,506,384,258,0.073,11.71,650.00,0.85
0.046,521,1800,0,507,385,257,0.073,11.70,648.00,0.85
0.048,522,1800,0,507,385,255,0.102,11.73,648.00,1.20
0.050,523,1800,0,508,385,255,0.087,11.72,650.00,1.02
0.052,524,1800,0,507,384,256,0.058,11.70,648.00,0.68
0.054,525,1800,0,508,385,254,0.087,11.72,646.00,1.02
0.056,526,1800,0,508,386,257,0.102,11.72,648.00,1.20
0.058,527,1800,0,507,385,255,0.073,11.70,646.00,0.85
0.060,528,1800,0,506,384,255,0.073,11.71,647.00,0.85
0.062,529,1800,0,508,387,256,0.102,11.73,649.00,1.20
0.064,530,1800,0,507,387,258,0.087,11.71,650.00,1.02
0.066,531,1800,0,508,384,257,0.102,11.71,648.00,1.19
0.068,532,1800,0,507,385,256,0.117,11.73,648.00,1.37
0.070,533,1800,0,509,385,257,0.087,11.71,648.00,1.02
0.072,534,1800,0,507,384,254,0.087,11.70,646.00,1.02
0.074,535,0,0,508,385,257,0.043,11.70,648.00,0.50
0.076,536,0,0,507,384,256,0.043,11.70,647.00,0.50
0.078,537,0,0,507,384,255,0.073,11.70,647.00,0.85
0.080,538,0,0,506,385,257,0.073,11.70,649.00,0.85
0.082,539,0,0,506,384,254,0.087,11.71,647.00,1.02
0.084,540,0,0,506,385,256,0.117,11.73,649.00,1.37
0.086,541,0,0,509,386,256,0.087,11.72,648.00,1.02
0.088,542,0,1,508,387,257,0.102,11.71,649.00,1.19
0.090,543,0,1,506,385,257,0.087,11.70,647.00,1.02
0.092,544,0,1,508,385,255,0.087,11.70,646.00,1.02
0.094,545,0,1,508,384,255,0.073,11.70,646.00,0.85
0.096,546,0,1,507,385,256,0.043,11.70,648.00,0.50
0.098,547,0,1,507,385,256,0.073,11.70,648.00,0.85
0.100,548,0,1,507,384,255,0.087,11.70,648.00,1.02
0.102,549,0,1,507,386,255,0.102,11.73,648.00,1.20
0.104,550,0,1,508,386,255,0.087,11.72,648.00,1.02
0.106,551,0,1,506,385,257,0.087,11.71,648.00,1.02
0.108,552,0,1,508,385,257,0.087,11.70,648.00,1.02
0.110,553,0,1,507,386,256,0.073,11.70,647.00,0.85
0.112,554,0,1,508,384,255,0.073,11.71,647.00,0.85
0.114,555,0,1,508,384,256,0.058,11.70,647.00,0.68
0.116,556,0,1,507,384,256,0.058,11.70,647.00,0.68
0.118,557,0,1,507,385,257,0.073,11.70,649.00,0.85
0.120,558,0,1,507,384,255,0.087,11.71,646.00,1.02
0.122,559,0,1,507,386,256,0.102,11.73,647.00,1.20
0.124,560,0,1,508,386,256,0.102,11.73,648.00,1.20
0.126,561,0,1,507,384,257,0.087,11.71,649.00,1.02
0.128,562,0,1,507,384,257,0.073,11.70,650.00,0.85
0.130,563,0,1,506,384,255,0.073,11.70,647.00,0.85
