Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,3499,600,0,505,385,255,0.087,11.72,475.00,1.02
0.002,3500,600,0,505,386,257,0.087,11.71,477.00,1.02
0.004,3501,600,0,505,385,254,0.087,11.71,476.00,1.02
0.006,3502,600,0,505,386,256,0.102,11.71,475.00,1.19
0.008,3503,600,0,505,386,257,0.102,11.71,475.00,1.19
0.010,3504,600,0,505,386,257,0.087,11.72,474.00,1.02
0.012,3505,600,0,505,386,255,0.102,11.73,474.00,1.20
0.014,3506,600,0,505,386,258,0.102,11.71,477.00,1.19
0.016,3507,600,0,505,384,256,0.058,11.70,474.00,0.68
0.018,3508,600,0,504,385,255,0.073,11.71,476.00,0.85
0.020,3509,600,0,506,386,257,0.087,11.72,476.00,1.02
0.022,3510,600,0,505,384,256,0.073,11.70,474.00,0.85
0.024,3511,600,0,504,385,254,0.087,11.71,474.00,1.02
0.026,3512,600,0,503,385,256,0.102,11.74,476.00,1.20
0.028,3513,600,0,506,386,256,0.087,11.71,475.00,1.02
0.030,3514,600,0,505,385,257,0.087,11.70,475.00,1.02
0.032,3515,600,0,503,384,256,0.102,11.73,477.00,1.20
0.034,3516,600,0,505,385,256,0.102,11.71,476.00,1.19
0.036,3517,600,0,505,384,257,0.073,11.70,475.00,0.85
0.038,3518,600,0,504,385,255,0.073,11.71,476.00,0.85
0.040,3519,600,0,506,387,256,0.102,11.73,476.00,1.20
0.042,3520,600,0,505,384,255,0.087,11.70,473.00,1.02
0.044,3521,600,0,505,386,256,0.087,11.71,474.00,1.02
0.046,3522,600,0,505,386,256,0.117,11.74,476.00,1.37
0.048,3523,600,0,505,386,256,0.073,11.71,476.00,0.85
0.050,3524,600,0,505,385,257,0.073,11.70,475.00,0.85
0.052,3525,600,0,505,385,257,0.102,11.72,477.00,1.20
0.054,3526,600,0,504,385,256,0.087,11.71,476.00,1.02
0.056,3527,600,0,505,384,255,0.073,11.71,474.00,0.85
0.058,3528,600,0,504,384,254,0.073,11.72,475.00,0.86
0.060,3529,600,0,507,387,256,0.102,11.73,474.00,1.20
0.062,3530,600,0,505,384,256,0.073,11.70,474.00,0.85
0.064,3531,300,0,504,385,254,0.073,11.70,475.00,0.85
0.066,3532,300,0,505,386,257,0.087,11.71,477.00,1.02
0.068,3533,300,0,505,386,256,0.073,11.70,474.00,0.85
0.070,3534,300,0,505,385,257,0.073,11.70,475.00,0.85
0.072,3535,300,0,505,385,256,0.043,11.70,474.00,0.50
0.074,3536,300,0,506,386,256,0.087,11.71,474.00,1.02
0.076,3537,300,0,504,385,256,0.102,11.73,475.00,1.20
0.078,3538,300,0,504,385,255,0.102,11.73,475.00,1.20
0.080,3539,300,0,505,385,257,0.087,11.71,476.00,1.02
0.082,3540,300,0,505,384,255,0.073,11.70,474.00,0.85
0.084,3541,300,0,504,386,256,0.087,11.71,475.00,1.02
0.086,3542,300,0,505,386,256,0.087,11.72,476.00,1.02
0.088,3543,300,1,505,386,257,0.087,11.72,477.00,1.02
0.090,3544,300,1,505,387,256,0.073,11.70,474.00,0.85
0.092,3545,300,1,505,384,255,0.043,11.70,473.00,0.50
0.094,3546,300,1,505,384,256,0.073,11.70,473.00,0.85
0.096,3547,300,1,505,385,255,0.073,11.71,474.00,0.85
0.098,3548,300,1,505,386,255,0.102,11.73,476.00,1.20
0.100,3549,300,1,504,384,256,0.087,11.71,475.00,1.02
0.102,3550,300,1,506,385,257,0.073,11.70,474.00,0.85
0.104,3551,300,1,503,384,255,0.073,11.71,475.00,0.85
0.106,3552,300,1,506,386,255,0.102,11.74,476.00,1.20
0.108,3553,300,1,505,385,257,0.102,11.71,476.00,1.19
0.110,3554,300,1,505,385,255,0.073,11.71,473.00,0.85
0.112,3555,300,1,504,385,256,0.087,11.71,474.00,1.02
0.114,3556,300,1,505,386,255,0.102,11.72,476.00,1.20
0.116,3557,300,1,504,385,255,0.102,11.72,476.00,1.20
0.118,3558,300,1,504,384,256,0.117,11.72,477.00,1.37
0.120,3559,300,1,505,385,256,0.073,11.70,475.00,0.85
0.122,3560,300,1,504,384,254,0.087,11.72,474.00,1.02
0.124,3561,300,1,505,386,256,0.087,11.72,474.00,1.02
0.126,3562,300,1,505,385,258,0.102,11.70,475.00,1.19
0.128,3563,300,1,505,385,256,0.087,11.70,474.00,1.02
0.130,3564,300,1,504,384,255,0.058,11.70,473.00,0.68
0.132,3565,300,1,504,385,256,0.058,11.70,475.00,0.68
0.134,3566,300,1,505,385,256,0.073,11.70,474.00,0.85
