Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,21010,900,0,510,385,255,0.087,11.72,3084.00,1.02
0.002,21011,900,0,511,384,255,0.058,11.71,3084.00,0.68
0.004,21012,900,0,510,385,256,0.117,11.73,3085.00,1.37
0.006,21013,900,0,510,385,256,0.102,11.73,3085.00,1.20
0.008,21014,900,0,511,386,255,0.102,11.74,3084.00,1.20
0.010,21015,900,0,509,384,258,0.102,11.73,3087.00,1.20
0.012,21016,900,0,511,386,256,0.102,11.72,3086.00,1.20
0.014,21017,900,0,512,385,258,0.102,11.72,3086.00,1.20
0.016,21018,900,0,512,386,257,0.073,11.71,3086.00,0.85
0.018,21019,900,0,511,385,256,0.087,11.70,3086.00,1.02
0.020,21020,900,0,511,385,257,0.087,11.71,3086.00,1.02
0.022,21021,900,0,511,386,257,0.102,11.72,3086.00,1.20
0.024,21022,900,0,511,384,255,0.073,11.71,3083.00,0.85
0.026,21023,900,0,510,384,255,0.073,11.70,3084.00,0.85
0.028,21024,1500,0,512,386,256,0.073,11.72,3083.00,0.86
0.030,21025,1500,0,512,387,256,0.102,11.73,3085.00,1.20
0.032,21026,1500,0,511,385,255,0.073,11.71,3084.00,0.85
0.034,21027,1500,0,511,384,255,0.073,11.70,3086.00,0.85
0.036,21028,1500,0,511,386,257,0.087,11.72,3087.00,1.02
0.038,21029,1500,0,512,385,257,0.102,11.72,3086.00,1.20
0.040,21030,1500,0,511,386,256,0.102,11.71,3085.00,1.19
0.042,21031,1500,0,510,385,256,0.117,11.73,3084.00,1.37
0.044,21032,1500,0,511,386,256,0.102,11.72,3085.00,1.20
0.046,21033,1500,0,512,384,255,0.087,11.72,3083.00,1.02
0.048,21034,1500,0,510,385,253,0.087,11.72,3083.00,1.02
0.050,21035,1500,0,511,385,255,0.087,11.72,3086.00,1.02
0.052,21036,1500,0,511,384,256,0.058,11.70,3085.00,0.68
0.054,21037,1500,0,510,385,255,0.073,11.72,3084.00,0.86
0.056,21038,1500,0,512,386,257,0.087,11.72,3085.00,1.02
0.058,21039,1500,0,510,386,257,0.087,11.71,3086.00,1.02
0.060,21040,1500,0,510,385,257,0.058,11.70,3085.00,0.68
0.062,21041,1500,0,510,386,256,0.087,11.73,3084.00,1.02
0.064,21042,1500,0,512,385,257,0.102,11.72,3086.00,1.20
0.066,21043,1500,0,510,384,255,0.073,11.72,3084.00,0.86
0.068,21044,1500,0,510,385,257,0.087,11.72,3088.00,1.02
0.070,21045,1500,0,512,384,256,0.058,11.70,3084.00,0.68
0.072,21046,1500,0,511,385,254,0.087,11.71,3083.00,1.02
0.074,21047,1500,0,513,387,257,0.087,11.73,3085.00,1.02
0.076,21048,1500,0,510,385,258,0.087,11.71,3085.00,1.02
0.078,21049,1500,0,510,385,257,0.073,11.71,3085.00,0.85
0.080,21050,1500,0,510,385,256,0.117,11.73,3086.00,1.37
0.082,21051,1500,0,512,386,257,0.102,11.71,3086.00,1.19
0.084,21052,1500,0,509,385,257,0.102,11.73,3087.00,1.20
0.086,21053,1500,0,511,386,256,0.102,11.71,3086.00,1.19
0.088,21054,1500,1,510,385,254,0.073,11.72,3083.00,0.86
0.090,21055,1500,1,512,387,258,0.087,11.73,3086.00,1.02
0.092,21056,1500,1,511,385,256,0.073,11.70,3082.00,0.85
0.094,21057,1500,1,511,385,255,0.073,11.71,3083.00,0.85
0.096,21058,1500,1,510,386,257,0.102,11.73,3085.00,1.20
0.098,21059,1500,1,512,386,258,0.102,11.72,3086.00,1.20
0.100,21060,1500,1,511,385,257,0.058,11.70,3084.00,0.68
0.102,21061,1500,1,509,386,256,0.087,11.72,3086.00,1.02
0.104,21062,1500,1,511,385,258,0.102,11.71,3087.00,1.19
0.106,21063,1500,1,509,386,256,0.073,11.72,3085.00,0.86
0.108,21064,1500,1,512,387,255,0.087,11.73,3084.00,1.02
0.110,21065,1500,1,512,386,256,0.073,11.70,3082.00,0.85
0.112,21066,1500,1,510,385,256,0.073,11.72,3084.00,0.86
0.114,21067,1500,1,513,387,256,0.102,11.73,3086.00,1.20
0.116,21068,1500,1,511,385,258,0.073,11.71,3087.00,0.85
0.118,21069,1500,1,510,384,256,0.058,11.70,3084.00,0.68
0.120,21070,1500,1,510,384,257,0.102,11.73,3086.00,1.20
0.122,21071,1500,1,511,384,260,0.058,11.71,3087.00,0.68
0.124,21072,1500,1,510,385,254,0.087,11.72,3083.00,1.02
0.126,21073,1500,1,512,385,257,0.087,11.73,3085.00,1.02
0.128,21074,300,1,511,384,256,0.087,11.73,3084.00,1.02
0.130,21075,300,1,511,386,256,0.087,11.72,3085.00,1.02
0.132,21076,300,1,511,384,258,0.087,11.71,3087.00,1.02
0.134,21077,300,1,512,385,257,0.102,11.72,3086.00,1.20
0.136,21078,300,1,510,385,256,0.058,11.70,3086.00,0.68
0.138,21079,300,1,511,385,257,0.058,11.70,3085.00,0.68
0.140,21080,300,1,512,385,256,0.073,11.70,3084.00,0.85
0.142,21081,300,1,511,384,256,0.073,11.70,3083.00,0.85
0.144,21082,300,1,510,386,257,0.102,11.74,3084.00,1.20
0.146,21083,300,1,511,386,257,0.087,11.72,3086.00,1.02
0.148,21084,300,1,511,386,256,0.058,11.70,3084.00,0.68
0.150,21085,300,1,510,384,256,0.073,11.71,3085.00,0.85
0.152,21086,300,1,513,387,256,0.102,11.73,3086.00,1.20
0.154,21087,300,1,513,387,258,0.073,11.72,3087.00,0.86
0.156,21088,300,1,511,385,256,0.073,11.70,3083.00,0.85
0.158,21089,300,1,512,385,257,0.058,11.71,3085.00,0.68
0.160,21090,300,1,510,386,257,0.102,11.73,3085.00,1.20
0.162,21091,300,1,510,385,257,0.102,11.73,3086.00,1.20
0.164,21092,300,1,512,385,257,0.073,11.71,3086.00,0.85
0.166,21093,300,1,511,385,256,0.058,11.70,3084.00,0.68
0.168,21094,300,1,509,385,255,0.073,11.72,3085.00,0.86
0.170,21095,300,1,513,386,256,0.102,11.74,3086.00,1.20
0.172,21096,300,1,512,386,257,0.058,11.72,3086.00,0.68
0.174,21097,300,2,510,385,256,0.087,11.72,3083.00,1.02
0.176,21098,300,2,510,385,257,0.102,11.73,3084.00,1.20
