Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,63527,1200,0,509,384,257,0.087,11.71,2917.00,1.02
0.002,63528,1200,0,512,387,256,0.087,11.72,2918.00,1.02
0.004,63529,1200,0,510,383,258,0.087,11.72,2918.00,1.02
0.006,63530,1200,0,509,384,255,0.087,11.72,2918.00,1.02
0.008,63531,1200,0,510,384,257,0.087,11.73,2918.00,1.02
0.010,63532,1200,0,510,383,257,0.087,11.71,2916.00,1.02
0.012,63533,1200,0,512,386,255,0.102,11.74,2915.00,1.20
0.014,63534,1200,0,510,385,257,0.087,11.72,2917.00,1.02
0.016,63535,1200,0,511,386,257,0.073,11.70,2919.00,0.85
0.018,63536,1200,0,509,384,256,0.043,11.70,2917.00,0.50
0.020,63537,1200,0,509,384,256,0.043,11.70,2917.00,0.50
0.022,63538,1200,0,509,385,257,0.058,11.70,2916.00,0.68
0.024,63539,1200,0,509,383,255,0.058,11.70,2916.00,0.68
0.026,63540,1200,0,513,387,256,0.102,11.74,2917.00,1.20
0.028,63541,1200,0,511,383,256,0.043,11.70,2915.00,0.50
0.030,63542,1200,0,509,384,255,0.087,11.72,2915.00,1.02
0.032,63543,1200,0,511,385,256,0.102,11.73,2918.00,1.20
0.034,63544,1200,0,511,386,257,0.087,11.72,2919.00,1.02
0.036,63545,1200,0,512,385,256,0.087,11.71,2918.00,1.02
0.038,63546,1200,0,511,385,257,0.102,11.71,2918.00,1.19
0.040,63547,1200,0,510,385,256,0.087,11.72,2917.00,1.02
0.042,63548,1200,0,510,384,256,0.117,11.74,2917.00,1.37
0.044,63549,1200,0,510,386,257,0.073,11.72,2916.00,0.86
0.046,63550,1200,0,511,384,257,0.087,11.72,2917.00,1.02
0.048,63551,1200,0,511,385,257,0.073,11.71,2917.00,0.85
0.050,63552,1200,0,511,385,257,0.073,11.71,2917.00,0.85
0.052,63553,1200,0,511,385,257,0.087,11.70,2919.00,1.02
0.054,63554,1200,0,510,385,257,0.073,11.70,2917.00,0.85
0.056,63555,1200,0,511,385,256,0.073,11.70,2916.00,0.85
0.058,63556,1200,0,511,384,256,0.058,11.71,2915.00,0.68
0.060,63557,1200,0,510,383,255,0.073,11.70,2914.00,0.85
0.062,63558,1200,0,510,385,257,0.102,11.73,2916.00,1.20
0.064,63559,1200,0,511,385,256,0.102,11.72,2918.00,1.20
0.066,63560,1200,0,512,385,256,0.073,11.70,2915.00,0.85
0.068,63561,1200,0,509,384,255,0.073,11.71,2915.00,0.85
0.070,63562,1200,0,511,387,258,0.087,11.71,2917.00,1.02
0.072,63563,1200,0,511,385,257,0.073,11.70,2920.00,0.85
0.074,63564,1200,0,511,384,255,0.073,11.72,2915.00,0.86
0.076,63565,1200,0,510,384,257,0.087,11.71,2918.00,1.02
0.078,63566,1200,0,509,385,257,0.087,11.72,2916.00,1.02
0.080,63567,1200,0,510,385,256,0.102,11.73,2916.00,1.20
0.082,63568,1200,0,511,385,256,0.117,11.73,2918.00,1.37
0.084,63569,1200,0,510,384,256,0.058,11.70,2917.00,0.68
0.086,63570,600,0,508,385,255,0.073,11.71,2917.00,0.85
0.088,63571,600,0,511,386,258,0.087,11.71,2918.00,1.02
0.090,63572,600,1,512,385,258,0.087,11.72,2918.00,1.02
0.092,63573,600,1,511,385,257,0.073,11.70,2917.00,0.85
0.094,63574,600,1,511,386,257,0.102,11.73,2916.00,1.20
0.096,63575,600,1,511,386,257,0.073,11.71,2917.00,0.85
0.098,63576,600,1,511,386,254,0.073,11.73,2915.00,0.86
0.100,63577,600,1,512,386,257,0.087,11.72,2918.00,1.02
0.102,63578,600,1,510,383,256,0.073,11.70,2917.00,0.85
0.104,63579,600,1,510,385,256,0.073,11.71,2917.00,0.85
0.106,63580,600,1,511,386,257,0.087,11.74,2918.00,1.02
0.108,63581,600,1,511,385,258,0.073,11.70,2919.00,0.85
0.110,63582,600,1,510,384,257,0.058,11.70,2918.00,0.68
0.112,63583,600,1,510,385,257,0.117,11.73,2916.00,1.37
0.114,63584,600,1,511,385,257,0.087,11.71,2918.00,1.02
0.116,63585,600,1,511,385,256,0.087,11.73,2917.00,1.02
0.118,63586,600,1,511,385,258,0.073,11.71,2918.00,0.85
0.120,63587,600,1,510,384,255,0.058,11.71,2916.00,0.68
0.122,63588,600,1,510,385,257,0.073,11.72,2919.00,0.86
0.124,63589,600,1,512,386,257,0.073,11.71,2918.00,0.85
0.126,63590,600,1,510,384,257,0.073,11.71,2917.00,0.85
0.128,63591,600,1,510,384,257,0.087,11.72,2915.00,1.02
0.130,63592,600,1,511,385,258,0.087,11.72,2918.00,1.02
0.132,63593,600,1,511,384,256,0.058,11.70,2916.00,0.68
0.134,63594,600,1,510,384,257,0.073,11.71,2918.00,0.85
0.136,63595,600,1,511,384,257,0.087,11.71,2919.00,1.02
0.138,63596,600,1,509,384,255,0.073,11.72,2916.00,0.86
0.140,63597,600,1,508,385,257,0.087,11.71,2918.00,1.02
0.142,63598,600,1,511,384,256,0.058,11.70,2914.00,0.68
0.144,63599,600,1,510,384,254,0.073,11.71,2915.00,0.85
0.146,63600,600,1,511,385,256,0.102,11.72,2916.00,1.20
0.148,63601,600,1,511,386,256,0.087,11.73,2916.00,1.02
0.150,63602,600,1,511,386,257,0.073,11.72,2918.00,0.86
0.152,63603,600,1,511,383,256,0.058,11.70,2915.00,0.68
0.154,63604,600,1,509,384,256,0.117,11.73,2918.00,1.37
0.156,63605,600,1,511,384,257,0.058,11.71,2918.00,0.68
0.158,63606,600,1,509,384,255,0.073,11.71,2916.00,0.85
0.160,63607,600,1,511,386,257,0.087,11.73,2917.00,1.02
0.162,63608,600,1,511,384,258,0.073,11.71,2917.00,0.85
0.164,63609,600,1,510,384,256,0.058,11.70,2917.00,0.68
0.166,63610,600,1,510,384,257,0.087,11.72,2918.00,1.02
0.168,63611,600,1,511,384,257,0.073,11.71,2918.00,0.85
0.170,63612,600,1,511,384,256,0.058,11.70,2916.00,0.68
0.172,63613,600,1,510,384,258,0.087,11.72,2919.00,1.02
0.174,63614,600,1,510,384,257,0.073,11.71,2918.00,0.85
0.176,63615,600,2,510,386,254,0.073,11.71,2914.00,0.85
0.178,63616,600,2,511,386,256,0.102,11.74,2915.00,1.20
0.180,63617,600,2,510,384,256,0.058,11.71,2914.00,0.68
0.182,63618,600,2,509,384,256,0.058,11.72,2916.00,0.68
0.184,63619,600,2,510,385,257,0.087,11.72,2918.00,1.02
