Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,15007,1800,0,511,385,256,0.073,11.73,3427.00,0.86
0.002,15008,1800,0,511,386,255,0.102,11.72,3427.00,1.20
0.004,15009,1800,0,512,386,258,0.087,11.71,3428.00,1.02
0.006,15010,1800,0,511,386,257,0.073,11.71,3427.00,0.85
0.008,15011,1800,0,512,386,255,0.087,11.73,3425.00,1.02
0.010,15012,1800,0,510,385,256,0.117,11.73,3428.00,1.37
0.012,15013,1800,0,512,387,257,0.087,11.72,3427.00,1.02
0.014,15014,1800,0,511,385,258,0.087,11.72,3428.00,1.02
0.016,15015,1800,0,512,386,256,0.087,11.72,3427.00,1.02
0.018,15016,1800,0,511,384,256,0.058,11.70,3426.00,0.68
0.020,15017,1800,0,512,385,257,0.073,11.71,3427.00,0.85
0.022,15018,1800,0,511,385,258,0.102,11.74,3426.00,1.20
0.024,15019,1800,0,510,385,257,0.102,11.72,3426.00,1.20
0.026,15020,1800,0,511,385,256,0.102,11.72,3428.00,1.20
0.028,15021,1800,0,511,386,257,0.087,11.72,3428.00,1.02
0.030,15022,1800,0,512,386,257,0.087,11.71,3427.00,1.02
0.032,15023,1800,0,512,384,257,0.087,11.71,3428.00,1.02
0.034,15024,1800,0,511,385,256,0.087,11.71,3428.00,1.02
0.036,15025,1800,0,511,385,257,0.073,11.70,3428.00,0.85
0.038,15026,1800,0,511,384,255,0.102,11.72,3424.00,1.20
0.040,15027,1800,0,511,385,256,0.073,11.70,3424.00,0.85
0.042,15028,1800,0,512,386,255,0.073,11.70,3425.00,0.85
0.044,15029,1800,0,510,384,255,0.087,11.72,3426.00,1.02
0.046,15030,1800,0,512,386,257,0.073,11.72,3427.00,0.86
0.048,15031,1800,0,511,384,256,0.058,11.70,3426.00,0.68
0.050,15032,1800,0,510,385,256,0.073,11.71,3426.00,0.85
0.052,15033,1800,0,511,385,257,0.102,11.73,3427.00,1.20
0.054,15034,1800,0,512,387,255,0.102,11.74,3427.00,1.20
0.056,15035,1800,0,512,387,256,0.087,11.72,3428.00,1.02
0.058,15036,1800,0,510,385,256,0.087,11.71,3427.00,1.02
0.060,15037,1800,0,510,386,256,0.102,11.74,3426.00,1.20
0.062,15038,1800,0,510,385,256,0.102,11.73,3427.00,1.20
0.064,15039,1800,0,512,385,257,0.102,11.73,3428.00,1.20
0.066,15040,1800,0,511,385,256,0.058,11.70,3426.00,0.68
0.068,15041,1800,0,510,385,255,0.073,11.72,3427.00,0.86
0.070,15042,1800,0,512,386,256,0.102,11.74,3427.00,1.20
0.072,15043,1800,0,511,386,258,0.087,11.71,3428.00,1.02
0.074,15044,1500,0,510,384,257,0.073,11.72,3427.00,0.86
0.076,15045,1500,0,511,386,256,0.087,11.71,3426.00,1.02
0.078,15046,1500,0,512,385,256,0.087,11.70,3425.00,1.02
0.080,15047,1500,0,509,387,255,0.102,11.73,3427.00,1.20
0.082,15048,1500,0,511,386,258,0.073,11.72,3429.00,0.86
0.084,15049,1500,0,509,385,255,0.073,11.70,3426.00,0.85
0.086,15050,1500,0,513,387,256,0.102,11.73,3426.00,1.20
0.088,15051,1500,0,510,385,258,0.087,11.71,3428.00,1.02
0.090,15052,1500,1,509,384,255,0.087,11.72,3425.00,1.02
