Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,57525,900,0,511,385,256,0.073,11.70,2574.00,0.85
0.002,57526,900,0,512,387,256,0.102,11.74,2574.00,1.20
0.004,57527,900,0,512,385,255,0.087,11.71,2573.00,1.02
0.006,57528,900,0,510,384,258,0.073,11.70,2574.00,0.85
0.008,57529,900,0,509,385,257,0.102,11.73,2574.00,1.20
0.010,57530,900,0,510,385,256,0.102,11.72,2574.00,1.20
0.012,57531,900,0,510,384,256,0.073,11.70,2573.00,0.85
0.014,57532,900,0,509,384,255,0.073,11.71,2574.00,0.85
0.016,57533,900,0,511,387,256,0.087,11.72,2574.00,1.02
0.018,57534,900,0,511,384,256,0.058,11.70,2574.00,0.68
0.020,57535,900,0,510,385,255,0.073,11.71,2574.00,0.85
0.022,57536,900,0,510,386,256,0.087,11.73,2575.00,1.02
0.024,57537,900,0,511,385,258,0.087,11.71,2576.00,1.02
0.026,57538,900,0,511,384,257,0.087,11.70,2574.00,1.02
0.028,57539,900,0,510,385,257,0.102,11.72,2573.00,1.20
0.030,57540,900,0,511,385,257,0.073,11.72,2575.00,0.86
0.032,57541,900,0,511,384,256,0.058,11.71,2572.00,0.68
0.034,57542,900,0,509,385,255,0.087,11.72,2573.00,1.02
0.036,57543,900,0,511,387,257,0.117,11.72,2576.00,1.37
0.038,57544,900,0,510,384,256,0.058,11.71,2573.00,0.68
0.040,57545,900,0,510,385,254,0.073,11.72,2573.00,0.86
0.042,57546,900,0,511,387,256,0.087,11.73,2573.00,1.02
0.044,57547,900,0,511,385,258,0.102,11.71,2575.00,1.19
0.046,57548,900,0,510,385,257,0.058,11.70,2575.00,0.68
0.048,57549,900,0,509,384,255,0.087,11.72,2575.00,1.02
0.050,57550,900,0,511,386,257,0.073,11.72,2574.00,0.86
0.052,57551,900,0,511,385,256,0.073,11.70,2574.00,0.85
0.054,57552,900,0,509,385,255,0.073,11.70,2573.00,0.85
0.056,57553,900,0,511,386,257,0.102,11.73,2575.00,1.20
0.058,57554,900,0,509,385,256,0.087,11.70,2572.00,1.02
0.060,57555,900,0,509,384,255,0.087,11.71,2572.00,1.02
0.062,57556,900,0,510,385,254,0.102,11.73,2573.00,1.20
0.064,57557,900,0,510,386,257,0.087,11.72,2575.00,1.02
0.066,57558,900,0,511,386,257,0.087,11.72,2575.00,1.02
0.068,57559,900,0,512,384,256,0.073,11.70,2574.00,0.85
0.070,57560,900,0,510,384,257,0.087,11.72,2576.00,1.02
0.072,57561,900,0,512,386,257,0.087,11.70,2576.00,1.02
0.074,57562,900,0,509,385,255,0.073,11.71,2573.00,0.85
0.076,57563,900,0,511,386,257,0.102,11.73,2573.00,1.20
0.078,57564,900,0,511,385,257,0.102,11.71,2574.00,1.19
0.080,57565,900,0,511,386,257,0.087,11.70,2575.00,1.02
0.082,57566,900,0,509,384,257,0.073,11.71,2575.00,0.85
0.084,57567,900,0,512,387,257,0.102,11.73,2575.00,1.20
0.086,57568,900,0,509,386,256,0.058,11.70,2573.00,0.68
0.088,57569,900,1,511,386,256,0.087,11.73,2574.00,1.02
0.090,57570,900,1,510,384,258,0.087,11.71,2575.00,1.02
0.092,57571,900,1,511,385,256,0.073,11.70,2572.00,0.85
0.094,57572,900,1,510,385,255,0.073,11.72,2573.00,0.86
0.096,57573,900,1,510,385,255,0.102,11.73,2574.00,1.20
0.098,57574,900,1,510,386,257,0.087,11.72,2576.00,1.02
0.100,57575,900,1,509,385,257,0.058,11.70,2576.00,0.68
0.102,57576,900,1,510,384,257,0.073,11.71,2575.00,0.85
0.104,57577,900,1,510,385,256,0.073,11.70,2573.00,0.85
0.106,57578,900,1,511,384,257,0.073,11.70,2574.00,0.85
0.108,57579,900,1,510,384,256,0.073,11.70,2573.00,0.85
0.110,57580,900,1,510,386,255,0.102,11.73,2572.00,1.20
0.112,57581,900,1,511,386,257,0.073,11.70,2574.00,0.85
0.114,57582,900,1,511,385,256,0.043,11.70,2572.00,0.50
0.116,57583,900,1,509,384,255,0.087,11.72,2574.00,1.02
0.118,57584,900,1,511,386,256,0.087,11.72,2574.00,1.02
0.120,57585,900,1,511,384,257,0.087,11.71,2576.00,1.02
0.122,57586,900,1,510,386,257,0.087,11.72,2575.00,1.02
0.124,57587,900,1,510,384,257,0.058,11.70,2572.00,0.68
0.126,57588,900,1,510,385,256,0.058,11.71,2572.00,0.68
0.128,57589,900,1,511,386,257,0.073,11.70,2571.00,0.85
0.130,57590,900,1,508,384,255,0.073,11.71,2573.00,0.85
0.132,57591,900,1,510,386,257,0.087,11.72,2576.00,1.02
0.134,57592,900,1,511,384,256,0.058,11.70,2573.00,0.68
0.136,57593,900,1,509,385,255,0.073,11.70,2574.00,0.85
0.138,57594,900,1,511,387,256,0.073,11.71,2575.00,0.85
0.140,57595,900,1,511,386,257,0.087,11.71,2575.00,1.02
0.142,57596,900,1,510,384,256,0.043,11.70,2572.00,0.50
0.144,57597,900,1,511,385,255,0.058,11.70,2571.00,0.68
0.146,57598,900,1,510,384,256,0.058,11.70,2573.00,0.68
0.148,57599,900,1,510,384,256,0.102,11.73,2575.00,1.20
0.150,57600,900,1,512,385,256,0.087,11.71,2575.00,1.02
0.152,57601,900,1,511,385,257,0.073,11.71,2573.00,0.85
0.154,57602,900,1,509,385,255,0.087,11.72,2574.00,1.02
0.156,57603,900,1,511,386,256,0.102,11.74,2575.00,1.20
0.158,57604,900,1,511,385,257,0.087,11.72,2574.00,1.02
0.160,57605,900,1,512,386,256,0.073,11.70,2573.00,0.85
0.162,57606,900,1,512,385,256,0.073,11.71,2572.00,0.85
0.164,57607,900,1,510,384,256,0.043,11.70,2574.00,0.50
0.166,57608,900,1,510,385,256,0.058,11.70,2573.00,0.68
0.168,57609,900,1,509,384,255,0.073,11.71,2574.00,0.85
0.170,57610,900,1,511,386,257,0.087,11.72,2576.00,1.02
0.172,57611,900,1,511,386,256,0.058,11.70,2573.00,0.68
0.174,57612,900,2,509,386,255,0.087,11.71,2573.00,1.02
0.176,57613,900,2,512,386,256,0.102,11.73,2573.00,1.20
0.178,57614,900,2,510,387,258,0.073,11.71,2575.00,0.85
0.180,57615,900,2,512,385,256,0.058,11.70,2573.00,0.68
0.182,57616,900,2,511,385,257,0.073,11.71,2574.00,0.85
0.184,57617,900,2,509,386,256,0.102,11.73,2575.00,1.20
0.186,57618,900,2,510,385,256,0.102,11.72,2575.00,1.20
0.188,57619,1200,2,511,386,257,0.087,11.71,2575.00,1.02
0.190,57620,1200,2,510,385,255,0.087,11.72,2572.00,1.02
0.192,57621,1200,2,511,386,256,0.087,11.72,2574.00,1.02
0.194,57622,1200,2,511,386,258,0.087,11.71,2573.00,1.02
0.196,57623,1200,2,510,385,256,0.073,11.70,2575.00,0.85
0.198,57624,1200,2,509,385,257,0.117,11.73,2574.00,1.37
0.200,57625,1200,2,510,385,257,0.087,11.71,2577.00,1.02
0.202,57626,1200,2,511,384,256,0.043,11.70,2574.00,0.50
0.204,57627,1200,2,509,386,255,0.102,11.73,2574.00,1.20
0.206,57628,1200,2,511,386,258,0.073,11.71,2576.00,0.85
0.208,57629,1200,2,511,383,256,0.058,11.70,2572.00,0.68
0.210,57630,1200,2,510,385,254,0.087,11.72,2571.00,1.02
0.212,57631,1200,2,510,386,256,0.102,11.73,2573.00,1.20
0.214,57632,1200,2,511,386,257,0.073,11.72,2575.00,0.86
0.216,57633,1200,2,510,385,257,0.073,11.71,2575.00,0.85
0.218,57634,1200,2,509,385,256,0.102,11.73,2574.00,1.20
