Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,60031,1200,0,509,385,256,0.087,11.73,1013.00,1.02
0.002,60032,1200,0,507,384,256,0.073,11.70,1014.00,0.85
0.004,60033,1200,0,509,385,257,0.073,11.71,1014.00,0.85
0.006,60034,1200,0,507,385,256,0.087,11.71,1015.00,1.02
0.008,60035,1200,0,508,387,254,0.102,11.73,1015.00,1.20
0.010,60036,1200,0,508,385,258,0.087,11.72,1016.00,1.02
0.012,60037,1200,0,508,386,256,0.117,11.73,1015.00,1.37
0.014,60038,1200,0,509,385,257,0.102,11.73,1017.00,1.20
0.016,60039,1200,0,509,385,257,0.073,11.70,1016.00,0.85
0.018,60040,1200,0,509,385,257,0.087,11.70,1016.00,1.02
0.020,60041,1200,0,507,384,257,0.073,11.70,1014.00,0.85
0.022,60042,1200,0,507,384,257,0.087,11.71,1014.00,1.02
0.024,60043,1200,0,509,386,255,0.073,11.71,1013.00,0.85
0.026,60044,1200,0,509,388,255,0.087,11.71,1014.00,1.02
0.028,60045,1200,0,509,385,256,0.058,11.70,1015.00,0.68
0.030,60046,1200,0,509,385,256,0.058,11.70,1015.00,0.68
0.032,60047,1200,0,508,384,256,0.073,11.70,1015.00,0.85
0.034,60048,1200,0,508,384,254,0.073,11.70,1014.00,0.85
0.036,60049,1200,0,509,387,256,0.102,11.73,1014.00,1.20
0.038,60050,1200,0,508,386,256,0.058,11.69,1012.00,0.68
0.040,60051,1200,0,507,383,255,0.087,11.70,1014.00,1.02
0.042,60052,1200,0,507,385,255,0.102,11.73,1015.00,1.20
0.044,60053,1200,0,510,387,257,0.087,11.72,1015.00,1.02
0.046,60054,1200,0,509,385,257,0.073,11.71,1016.00,0.85
0.048,60055,1200,0,509,384,257,0.073,11.70,1015.00,0.85
0.050,60056,1200,0,509,385,255,0.117,11.73,1015.00,1.37
0.052,60057,1200,0,508,386,256,0.117,11.72,1015.00,1.37
0.054,60058,1200,0,509,385,257,0.087,11.72,1016.00,1.02
0.056,60059,1200,0,508,386,257,0.087,11.71,1016.00,1.02
0.058,60060,1200,0,508,386,257,0.087,11.71,1014.00,1.02
0.060,60061,1200,0,509,385,258,0.102,11.70,1016.00,1.19
0.062,60062,1200,0,508,384,257,0.087,11.71,1016.00,1.02
0.064,60063,1200,0,509,385,257,0.073,11.70,1016.00,0.85
0.066,60064,1200,0,509,385,256,0.073,11.70,1015.00,0.85
0.068,60065,1200,0,509,385,256,0.073,11.70,1013.00,0.85
0.070,60066,1200,0,508,384,255,0.073,11.70,1013.00,0.85
0.072,60067,1200,0,508,384,257,0.102,11.72,1014.00,1.20
0.074,60068,1200,0,511,387,256,0.102,11.73,1015.00,1.20
0.076,60069,1200,0,508,384,256,0.058,11.70,1014.00,0.68
