Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.182,60617,900,2,512,387,256,0.102,11.74,2745.00,1.20
0.184,60618,900,2,511,385,258,0.102,11.72,2746.00,1.20
0.186,60619,900,2,510,385,257,0.058,11.70,2744.00,0.68
0.188,60620,900,2,510,386,256,0.102,11.72,2744.00,1.20
0.190,60621,900,2,511,386,257,0.087,11.71,2745.00,1.02
0.192,60622,900,2,510,385,255,0.087,11.71,2744.00,1.02
0.194,60623,900,2,513,386,256,0.117,11.73,2745.00,1.37
0.196,60624,900,2,511,385,258,0.073,11.71,2748.00,0.85
0.198,60625,900,2,511,385,257,0.087,11.70,2746.00,1.02
0.200,60626,900,2,510,386,257,0.102,11.73,2745.00,1.20
0.202,60627,900,2,509,385,257,0.073,11.71,2746.00,0.85
0.204,60628,900,2,511,385,256,0.073,11.70,2742.00,0.85
0.206,60629,900,2,509,386,257,0.102,11.72,2745.00,1.20
0.208,60630,900,2,510,387,257,0.117,11.71,2746.00,1.37
0.210,60631,900,2,510,386,254,0.073,11.72,2744.00,0.86
0.212,60632,900,2,512,387,256,0.087,11.72,2746.00,1.02
0.214,60633,900,2,512,385,255,0.058,11.70,2743.00,0.68
0.216,60634,900,2,510,385,255,0.073,11.71,2744.00,0.85
0.218,60635,900,2,510,386,256,0.102,11.73,2745.00,1.20
0.220,60636,900,2,512,386,256,0.087,11.72,2744.00,1.02
0.222,60637,900,2,511,386,257,0.073,11.71,2745.00,0.85
0.224,60638,900,2,512,386,256,0.073,11.70,2744.00,0.85
0.226,60639,900,2,509,386,257,0.102,11.73,2745.00,1.20
0.228,60640,900,2,512,385,256,0.073,11.72,2745.00,0.86
0.230,60641,900,2,510,384,253,0.087,11.71,2745.00,1.02
0.232,60642,900,2,511,386,256,0.102,11.73,2746.00,1.20
0.234,60643,900,2,510,383,257,0.087,11.72,2747.00,1.02
0.236,60644,900,2,511,386,256,0.073,11.71,2743.00,0.85
0.238,60645,900,2,509,384,256,0.102,11.73,2744.00,1.20
0.240,60646,900,2,511,386,257,0.087,11.71,2745.00,1.02
0.242,60647,900,2,511,384,256,0.043,11.70,2744.00,0.50
0.244,60648,900,2,510,385,256,0.102,11.73,2745.00,1.20
0.246,60649,900,2,511,386,257,0.087,11.71,2745.00,1.02
0.248,60650,1800,2,509,386,254,0.058,11.71,2745.00,0.68
0.250,60651,1800,2,510,384,257,0.087,11.71,2746.00,1.02
0.252,60652,1800,2,512,385,256,0.073,11.70,2743.00,0.85
0.254,60653,1800,2,509,384,256,0.058,11.71,2743.00,0.68
0.256,60654,1800,2,512,386,254,0.102,11.74,2743.00,1.20
0.258,60655,1800,2,511,386,256,0.102,11.72,2747.00,1.20
0.260,60656,1800,3,511,384,257,0.073,11.71,2746.00,0.85
0.262,60657,1800,3,512,384,255,0.058,11.70,2744.00,0.68
0.264,60658,1800,3,511,386,257,0.073,11.70,2744.00,0.85
0.266,60659,1800,3,510,386,257,0.087,11.73,2745.00,1.02
0.268,60660,1800,3,511,385,256,0.087,11.71,2746.00,1.02
0.270,60661,1800,3,510,383,256,0.043,11.70,2743.00,0.50
0.272,60662,1800,3,511,384,255,0.073,11.71,2743.00,0.85
0.274,60663,1800,3,512,386,257,0.087,11.72,2746.00,1.02
0.276,60664,1800,3,511,385,258,0.073,11.71,2746.00,0.85
0.278,60665,1800,3,511,385,257,0.087,11.71,2745.00,1.02
0.280,60666,1800,3,511,384,256,0.073,11.70,2744.00,0.85
0.282,60667,1800,3,510,384,255,0.073,11.71,2743.00,0.85
0.284,60668,1800,3,511,385,256,0.073,11.70,2744.00,0.85
0.286,60669,1800,3,509,384,257,0.058,11.70,2744.00,0.68
0.288,60670,1800,3,512,387,257,0.102,11.72,2744.00,1.20
0.290,60671,1800,3,512,386,255,0.073,11.70,2743.00,0.85
0.292,60672,1800,3,510,385,255,0.073,11.71,2744.00,0.85
0.294,60673,1800,3,510,385,257,0.102,11.73,2746.00,1.20
0.296,60674,1800,3,511,385,258,0.087,11.72,2746.00,1.02
0.298,60675,1800,3,510,386,258,0.087,11.71,2746.00,1.02
0.300,60676,1800,3,511,385,255,0.058,11.70,2743.00,0.68
0.302,60677,1800,3,512,385,256,0.058,11.70,2742.00,0.68
0.304,60678,1800,3,510,385,256,0.087,11.72,2745.00,1.02
0.306,60679,1800,3,511,385,256,0.073,11.71,2745.00,0.85
0.308,60680,1800,3,510,385,256,0.073,11.70,2743.00,0.85
0.310,60681,1800,3,511,384,254,0.087,11.72,2743.00,1.02
0.312,60682,1800,3,512,386,257,0.102,11.73,2745.00,1.20
0.314,60683,1800,3,512,385,257,0.087,11.72,2745.00,1.02
0.316,60684,1800,3,512,387,256,0.087,11.71,2744.00,1.02
0.318,60685,1800,3,510,384,256,0.058,11.70,2742.00,0.68
0.320,60686,1800,3,511,384,257,0.058,11.70,2744.00,0.68
0.322,60687,1800,3,511,384,256,0.058,11.70,2743.00,0.68
0.324,60688,1800,3,511,385,257,0.087,11.72,2745.00,1.02
0.326,60689,1800,3,512,386,256,0.102,11.71,2746.00,1.19
0.328,60690,1800,3,509,385,256,0.058,11.70,2743.00,0.68
0.330,60691,1800,3,510,385,256,0.087,11.72,2745.00,1.02
0.332,60692,1800,3,511,386,255,0.087,11.74,2745.00,1.02
0.334,60693,1800,3,512,385,257,0.087,11.72,2745.00,1.02
0.336,60694,1800,3,511,385,256,0.058,11.70,2743.00,0.68
0.338,60695,1800,3,512,386,257,0.087,11.71,2745.00,1.02
0.340,60696,1800,3,510,385,257,0.087,11.72,2745.00,1.02
0.342,60697,1800,3,510,385,257,0.102,11.73,2746.00,1.20
0.344,60698,1800,3,511,386,258,0.087,11.72,2746.00,1.02
0.346,60699,1800,4,512,386,256,0.073,11.70,2744.00,0.85
0.348,60700,600,4,510,385,255,0.043,11.69,2746.00,0.50
0.350,60701,600,4,510,386,257,0.087,11.72,2745.00,1.02
0.352,60702,600,4,512,386,257,0.073,11.70,2745.00,0.85
0.354,60703,600,4,510,383,257,0.073,11.70,2746.00,0.85
0.356,60704,600,4,509,385,257,0.073,11.71,2745.00,0.85
0.358,60705,600,4,511,386,258,0.087,11.72,2746.00,1.02
0.360,60706,600,4,510,385,255,0.073,11.72,2744.00,0.86
0.362,60707,600,4,510,386,256,0.073,11.71,2746.00,0.85
0.364,60708,600,4,510,385,256,0.058,11.70,2744.00,0.68
0.366,60709,600,4,510,385,255,0.073,11.71,2743.00,0.85
0.368,60710,600,4,511,387,257,0.102,11.73,2745.00,1.20
0.370,60711,600,4,511,386,257,0.102,11.71,2745.00,1.19
0.372,60712,600,4,510,384,257,0.073,11.71,2744.00,0.85
0.374,60713,600,4,510,385,256,0.102,11.72,2746.00,1.20
0.376,60714,600,4,511,385,257,0.087,11.71,2746.00,1.02
0.378,60715,600,4,509,385,257,0.102,11.71,2747.00,1.19
0.380,60716,600,4,511,384,258,0.087,11.71,2748.00,1.02
0.382,60717,600,4,509,384,254,0.073,11.71,2743.00,0.85
0.384,60718,600,4,512,387,257,0.102,11.72,2745.00,1.20
0.386,60719,600,4,511,386,257,0.087,11.71,2745.00,1.02
0.388,60720,600,4,510,384,257,0.058,11.71,2744.00,0.68
0.390,60721,600,4,510,385,256,0.087,11.72,2745.00,1.02
0.392,60722,600,4,512,385,257,0.087,11.71,2745.00,1.02
0.394,60723,600,4,509,386,256,0.058,11.71,2743.00,0.68
0.396,60724,600,4,510,385,255,0.087,11.73,2744.00,1.02
0.398,60725,600,4,509,385,256,0.073,11.71,2745.00,0.85
0.400,60726,600,4,508,383,255,0.058,11.70,2743.00,0.68
0.402,60727,600,4,510,386,256,0.087,11.72,2745.00,1.02
0.404,60728,600,4,510,383,256,0.058,11.70,2742.00,0.68
0.406,60729,600,4,510,385,255,0.073,11.70,2745.00,0.85
0.408,60730,600,4,510,385,255,0.102,11.73,2745.00,1.20
0.410,60731,600,4,511,386,258,0.073,11.72,2747.00,0.86
0.412,60732,600,4,510,384,258,0.073,11.70,2747.00,0.85
0.414,60733,600,4,511,384,255,0.058,11.71,2743.00,0.68
0.416,60734,600,4,510,384,257,0.102,11.72,2746.00,1.20
0.418,60735,600,4,511,384,257,0.087,11.71,2745.00,1.02
0.420,60736,600,4,509,384,256,0.073,11.71,2743.00,0.85
0.422,60737,600,4,511,386,257,0.102,11.73,2744.00,1.20
0.424,60738,600,4,511,385,257,0.087,11.71,2746.00,1.02
0.426,60739,600,4,510,386,258,0.073,11.70,2747.00,0.85
0.428,60740,600,4,510,386,257,0.102,11.73,2746.00,1.20
0.430,60741,600,4,512,385,257,0.073,11.71,2746.00,0.85
0.432,60742,600,5,510,385,257,0.073,11.71,2746.00,0.85
0.434,60743,600,5,509,384,255,0.073,11.72,2743.00,0.86
0.436,60744,600,5,511,385,257,0.087,11.71,2745.00,1.02
0.438,60745,600,5,511,384,256,0.058,11.70,2742.00,0.68
0.440,60746,600,5,510,385,254,0.073,11.71,2742.00,0.85
0.442,60747,600,5,513,386,257,0.102,11.73,2745.00,1.20
0.444,60748,600,5,511,385,258,0.058,11.70,2747.00,0.68
0.446,60749,600,5,510,385,257,0.073,11.71,2745.00,0.85
0.448,60750,1200,5,509,386,256,0.087,11.72,2747.00,1.02
0.450,60751,1200,5,511,385,258,0.087,11.71,2747.00,1.02
0.452,60752,1200,5,510,384,256,0.073,11.70,2742.00,0.85
0.454,60753,1200,5,511,383,256,0.043,11.70,2743.00,0.50
0.456,60754,1200,5,510,385,255,0.102,11.73,2744.00,1.20
0.458,60755,1200,5,511,387,258,0.058,11.71,2746.00,0.68
0.460,60756,1200,5,511,384,256,0.043,11.70,2745.00,0.50
0.462,60757,1200,5,511,384,254,0.073,11.71,2744.00,0.85
0.464,60758,1200,5,511,386,257,0.087,11.71,2746.00,1.02
0.466,60759,1200,5,511,385,257,0.087,11.71,2746.00,1.02
0.468,60760,1200,5,511,386,257,0.073,11.71,2744.00,0.85
0.470,60761,1200,5,511,384,256,0.058,11.70,2743.00,0.68
0.472,60762,1200,5,511,385,256,0.073,11.70,2742.00,0.85
0.474,60763,1200,5,511,384,256,0.058,11.70,2744.00,0.68
0.476,60764,1200,5,509,386,256,0.102,11.73,2746.00,1.20
0.478,60765,1200,5,511,387,256,0.087,11.72,2746.00,1.02
0.480,60766,1200,5,511,385,256,0.043,11.70,2744.00,0.50
0.482,60767,1200,5,509,384,255,0.087,11.70,2743.00,1.02
0.484,60768,1200,5,512,386,256,0.102,11.74,2743.00,1.20
0.486,60769,1200,5,511,386,257,0.087,11.72,2745.00,1.02
0.488,60770,1200,5,511,386,256,0.073,11.71,2741.00,0.85
0.490,60771,1200,5,511,386,258,0.058,11.70,2746.00,0.68
0.492,60772,1200,5,510,385,257,0.117,11.73,2745.00,1.37
0.494,60773,1200,5,510,385,258,0.102,11.72,2745.00,1.20
0.496,60774,1200,5,511,385,257,0.073,11.71,2746.00,0.85
0.498,60775,1200,5,510,384,256,0.058,11.70,2744.00,0.68
0.500,60776,1200,5,509,386,256,0.087,11.72,2744.00,1.02
0.502,60777,1200,5,510,386,259,0.087,11.72,2746.00,1.02
0.504,60778,1200,5,511,386,257,0.087,11.71,2745.00,1.02
0.506,60779,1200,5,511,386,258,0.058,11.70,2745.00,0.68
0.508,60780,1200,5,510,385,256,0.058,11.70,2744.00,0.68
0.510,60781,1200,5,512,386,256,0.058,11.71,2744.00,0.68
0.512,60782,1200,5,509,384,256,0.043,11.70,2745.00,0.50
0.514,60783,1200,5,509,385,257,0.087,11.72,2747.00,1.02
0.516,60784,1200,5,511,385,256,0.087,11.72,2745.00,1.02
0.518,60785,1200,6,509,384,257,0.043,11.70,2744.00,0.50
0.520,60786,1200,6,510,385,254,0.087,11.71,2742.00,1.02
0.522,60787,1200,6,512,388,258,0.087,11.71,2744.00,1.02
0.524,60788,1200,6,511,386,258,0.073,11.70,2747.00,0.85
0.526,60789,1200,6,512,385,256,0.073,11.70,2742.00,0.85
0.528,60790,1200,6,510,384,257,0.058,11.70,2746.00,0.68
0.530,60791,1200,6,510,384,257,0.087,11.72,2746.00,1.02
0.532,60792,1200,6,510,386,256,0.102,11.73,2745.00,1.20
0.534,60793,1200,6,511,385,257,0.073,11.70,2745.00,0.85
0.536,60794,1200,6,512,385,256,0.073,11.70,2742.00,0.85
0.538,60795,1200,6,509,386,255,0.087,11.71,2742.00,1.02
0.540,60796,1200,6,512,386,257,0.087,11.73,2744.00,1.02
0.542,60797,1200,6,511,386,256,0.073,11.71,2745.00,0.85
0.544,60798,1200,6,511,385,257,0.073,11.71,2745.00,0.85
0.546,60799,1200,6,510,385,256,0.058,11.70,2744.00,0.68
0.548,60800,1200,6,511,385,254,0.087,11.72,2743.00,1.02
0.550,60801,1200,6,510,385,257,0.073,11.70,2745.00,0.85
0.552,60802,1200,6,511,385,256,0.073,11.70,2742.00,0.85
0.554,60803,1200,6,509,384,256,0.087,11.71,2742.00,1.02
0.556,60804,1200,6,512,386,256,0.087,11.73,2744.00,1.02
0.558,60805,1200,6,512,387,257,0.073,11.71,2745.00,0.85
0.560,60806,1200,6,510,385,257,0.058,11.70,2746.00,0.68
0.562,60807,1200,6,510,385,257,0.102,11.73,2745.00,1.20
0.564,60808,1200,6,514,386,258,0.102,11.72,2746.00,1.20
0.566,60809,1200,6,511,384,256,0.058,11.70,2744.00,0.68
0.568,60810,1200,6,510,385,256,0.117,11.73,2744.00,1.37
0.570,60811,1200,6,511,385,258,0.043,11.70,2745.00,0.50
0.572,60812,1200,6,508,385,256,0.073,11.71,2743.00,0.85
0.574,60813,1200,6,511,386,257,0.087,11.73,2746.00,1.02
0.576,60814,1200,6,512,385,256,0.073,11.70,2743.00,0.85
0.578,60815,1200,6,509,385,256,0.073,11.70,2744.00,0.85
0.580,60816,1200,6,510,385,256,0.117,11.74,2746.00,1.37
0.582,60817,1200,6,512,386,257,0.087,11.72,2746.00,1.02
0.584,60818,1200,6,510,385,256,0.073,11.71,2743.00,0.85
0.586,60819,1200,6,510,385,257,0.087,11.71,2743.00,1.02
0.588,60820,1200,6,511,385,258,0.073,11.72,2745.00,0.86
0.590,60821,1200,6,509,384,255,0.073,11.72,2743.00,0.86
0.592,60822,1200,6,511,386,257,0.087,11.74,2746.00,1.02
0.594,60823,1200,6,511,384,256,0.058,11.69,2744.00,0.68
0.596,60824,1200,6,509,384,255,0.087,11.72,2744.00,1.02
0.598,60825,1200,6,511,387,257,0.087,11.73,2745.00,1.02
0.600,60826,1200,6,512,385,258,0.073,11.70,2746.00,0.85
0.602,60827,1200,7,510,385,257,0.073,11.70,2744.00,0.85
0.604,60828,1200,7,511,386,256,0.087,11.73,2743.00,1.02
0.606,60829,1200,7,511,386,257,0.087,11.70,2746.00,1.02
0.608,60830,1200,7,510,384,255,0.073,11.71,2743.00,0.85
0.610,60831,1200,7,512,387,257,0.058,11.72,2746.00,0.68
0.612,60832,1200,7,512,385,255,0.073,11.71,2743.00,0.85
0.614,60833,1200,7,510,384,257,0.087,11.71,2746.00,1.02
0.616,60834,1200,7,512,387,257,0.117,11.73,2744.00,1.37
0.618,60835,1200,7,511,387,258,0.102,11.72,2746.00,1.20
0.620,60836,1200,7,510,385,257,0.073,11.71,2745.00,0.85
0.622,60837,1200,7,510,385,256,0.102,11.73,2744.00,1.20
0.624,60838,1200,7,510,386,258,0.087,11.71,2747.00,1.02
0.626,60839,1200,7,510,386,255,0.087,11.71,2744.00,1.02
0.628,60840,1200,7,511,386,257,0.073,11.71,2746.00,0.85
0.630,60841,1200,7,512,384,257,0.073,11.70,2744.00,0.85
0.632,60842,1200,7,510,386,255,0.087,11.72,2744.00,1.02
0.634,60843,1200,7,512,386,255,0.087,11.73,2743.00,1.02
0.636,60844,1200,7,511,385,257,0.087,11.73,2744.00,1.02
0.638,60845,1200,7,511,385,257,0.058,11.70,2743.00,0.68
0.640,60846,1200,7,510,385,256,0.102,11.73,2745.00,1.20
0.642,60847,1200,7,512,386,258,0.087,11.71,2745.00,1.02
0.644,60848,1200,7,510,386,257,0.102,11.74,2744.00,1.20
0.646,60849,1200,7,512,386,257,0.087,11.71,2746.00,1.02
0.648,60850,900,7,510,385,255,0.073,11.71,2745.00,0.85
0.650,60851,900,7,511,387,257,0.102,11.72,2746.00,1.20
0.652,60852,900,7,511,384,256,0.073,11.70,2743.00,0.85
0.654,60853,900,7,509,385,255,0.087,11.71,2742.00,1.02
0.656,60854,900,7,511,387,256,0.102,11.73,2744.00,1.20
0.658,60855,900,7,511,385,258,0.073,11.71,2747.00,0.85
0.660,60856,900,7,511,384,255,0.073,11.71,2744.00,0.85
0.662,60857,900,7,511,385,256,0.058,11.70,2744.00,0.68
0.664,60858,900,7,511,385,255,0.073,11.70,2744.00,0.85
0.666,60859,900,7,510,386,257,0.102,11.73,2743.00,1.20
0.668,60860,900,7,510,386,257,0.073,11.71,2747.00,0.85
0.670,60861,900,7,511,384,255,0.058,11.70,2742.00,0.68
0.672,60862,900,7,509,384,254,0.087,11.71,2742.00,1.02
0.674,60863,900,7,511,387,258,0.073,11.72,2745.00,0.86
0.676,60864,900,7,510,385,257,0.087,11.71,2746.00,1.02
0.678,60865,900,7,511,385,256,0.058,11.70,2743.00,0.68
0.680,60866,900,7,512,386,255,0.073,11.71,2744.00,0.85
0.682,60867,900,7,511,386,257,0.087,11.73,2744.00,1.02
0.684,60868,900,7,510,385,257,0.102,11.72,2744.00,1.20
0.686,60869,900,7,511,386,256,0.087,11.72,2745.00,1.02
0.688,60870,900,8,512,385,256,0.073,11.70,2742.00,0.85
0.690,60871,900,8,509,385,255,0.058,11.70,2743.00,0.68
0.692,60872,900,8,513,387,256,0.087,11.72,2745.00,1.02
0.694,60873,900,8,511,387,256,0.087,11.71,2745.00,1.02
0.696,60874,900,8,512,385,255,0.087,11.71,2745.00,1.02
0.698,60875,900,8,511,386,255,0.058,11.70,2743.00,0.68
0.700,60876,900,8,510,385,256,0.073,11.70,2743.00,0.85
0.702,60877,900,8,511,385,255,0.073,11.70,2741.00,0.85
0.704,60878,900,8,510,386,255,0.087,11.73,2743.00,1.02
0.706,60879,900,8,512,387,257,0.087,11.72,2744.00,1.02
0.708,60880,900,8,511,386,256,0.073,11.70,2743.00,0.85
0.710,60881,900,8,509,384,255,0.087,11.72,2744.00,1.02
0.712,60882,900,8,512,387,255,0.087,11.72,2745.00,1.02
0.714,60883,900,8,514,387,257,0.087,11.71,2745.00,1.02
0.716,60884,900,8,512,385,254,0.058,11.71,2742.00,0.68
0.718,60885,900,8,511,385,257,0.087,11.70,2745.00,1.02
0.720,60886,900,8,510,385,257,0.102,11.72,2744.00,1.20
0.722,60887,900,8,510,386,256,0.102,11.73,2743.00,1.20
0.724,60888,900,8,512,385,256,0.102,11.72,2746.00,1.20
0.726,60889,900,8,511,385,256,0.058,11.70,2743.00,0.68
0.728,60890,900,8,510,385,255,0.073,11.73,2744.00,0.86
0.730,60891,900,8,513,387,256,0.102,11.73,2745.00,1.20
0.732,60892,900,8,513,386,257,0.102,11.72,2745.00,1.20
0.734,60893,900,8,510,385,257,0.087,11.72,2746.00,1.02
0.736,60894,900,8,512,385,257,0.058,11.70,2743.00,0.68
0.738,60895,900,8,512,386,256,0.073,11.70,2742.00,0.85
0.740,60896,900,8,512,385,256,0.043,11.70,2742.00,0.50
0.742,60897,900,8,510,386,256,0.102,11.73,2744.00,1.20
0.744,60898,900,8,512,387,257,0.087,11.72,2745.00,1.02
0.746,60899,900,8,514,387,256,0.073,11.71,2742.00,0.85
0.748,60900,1500,8,510,385,255,0.073,11.71,2744.00,0.85
0.750,60901,1500,8,512,387,257,0.087,11.73,2744.00,1.02
0.752,60902,1500,8,513,386,257,0.087,11.71,2745.00,1.02
0.754,60903,1500,8,511,387,257,0.087,11.71,2744.00,1.02
0.756,60904,1500,8,510,385,256,0.117,11.73,2744.00,1.37
0.758,60905,1500,8,510,386,257,0.087,11.71,2746.00,1.02
0.760,60906,1500,8,510,386,255,0.087,11.71,2743.00,1.02
0.762,60907,1500,8,513,387,258,0.073,11.72,2745.00,0.86
0.764,60908,1500,8,512,385,257,0.073,11.70,2743.00,0.85
0.766,60909,1500,8,510,385,254,0.087,11.72,2743.00,1.02
0.768,60910,1500,8,511,387,257,0.087,11.73,2744.00,1.02
0.770,60911,1500,8,511,386,256,0.102,11.72,2744.00,1.20
0.772,60912,1500,8,511,386,257,0.102,11.71,2744.00,1.19
0.774,60913,1500,9,510,386,257,0.102,11.73,2745.00,1.20
0.776,60914,1500,9,511,385,257,0.087,11.71,2747.00,1.02
0.778,60915,1500,9,511,386,255,0.131,11.74,2744.00,1.54
0.780,60916,1500,9,511,386,257,0.087,11.71,2746.00,1.02
0.782,60917,1500,9,510,384,256,0.073,11.72,2745.00,0.86
0.784,60918,1500,9,512,387,258,0.102,11.73,2745.00,1.20
0.786,60919,1500,9,513,388,255,0.087,11.72,2744.00,1.02
0.788,60920,1500,9,512,385,257,0.087,11.70,2744.00,1.02
0.790,60921,1500,9,510,385,256,0.117,11.73,2745.00,1.37
0.792,60922,1500,9,510,386,257,0.087,11.71,2746.00,1.02
0.794,60923,1500,9,510,386,255,0.087,11.71,2742.00,1.02
0.796,60924,1500,9,510,386,257,0.102,11.73,2745.00,1.20
0.798,60925,1500,9,511,385,257,0.087,11.71,2747.00,1.02
0.800,60926,1500,9,509,385,255,0.087,11.72,2743.00,1.02
0.802,60927,1500,9,512,388,256,0.087,11.73,2744.00,1.02
