Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,54524,1800,0,510,386,256,0.087,11.72,2397.00,1.02
0.002,54525,1800,0,512,387,256,0.073,11.71,2396.00,0.85
0.004,54526,1800,0,511,385,256,0.117,11.73,2398.00,1.37
0.006,54527,1800,0,511,385,257,0.117,11.74,2398.00,1.37
0.008,54528,1800,0,512,388,255,0.102,11.73,2398.00,1.20
0.010,54529,1800,0,511,385,256,0.058,11.70,2397.00,0.68
0.012,54530,1800,0,511,385,254,0.087,11.72,2398.00,1.02
0.014,54531,1800,0,509,386,256,0.087,11.72,2400.00,1.02
0.016,54532,1800,0,511,385,257,0.073,11.71,2400.00,0.85
0.018,54533,1800,0,511,385,258,0.087,11.71,2401.00,1.02
0.020,54534,1800,0,511,385,257,0.073,11.71,2397.00,0.85
0.022,54535,1800,0,511,385,257,0.102,11.71,2398.00,1.19
0.024,54536,1800,0,512,385,256,0.058,11.71,2396.00,0.68
0.026,54537,1800,0,512,385,255,0.058,11.71,2397.00,0.68
0.028,54538,1800,0,511,384,255,0.073,11.71,2397.00,0.85
0.030,54539,1800,0,510,384,255,0.073,11.71,2398.00,0.85
0.032,54540,1800,0,511,386,257,0.087,11.73,2399.00,1.02
0.034,54541,1800,0,511,384,256,0.058,11.70,2398.00,0.68
0.036,54542,1800,0,509,384,255,0.073,11.71,2398.00,0.85
0.038,54543,1800,0,509,385,257,0.102,11.73,2398.00,1.20
0.040,54544,1800,0,512,387,255,0.102,11.73,2398.00,1.20
0.042,54545,1800,0,512,386,256,0.102,11.73,2398.00,1.20
0.044,54546,1800,0,511,386,255,0.087,11.70,2397.00,1.02
0.046,54547,1800,0,511,385,256,0.058,11.70,2397.00,0.68
0.048,54548,1800,0,510,384,255,0.073,11.71,2397.00,0.85
0.050,54549,1800,0,512,387,256,0.102,11.73,2398.00,1.20
0.052,54550,1800,0,511,386,257,0.087,11.71,2399.00,1.02
0.054,54551,1800,0,510,385,258,0.073,11.70,2399.00,0.85
0.056,54552,1800,0,511,386,256,0.102,11.73,2396.00,1.20
0.058,54553,1800,0,511,387,256,0.073,11.72,2398.00,0.86
0.060,54554,1800,0,510,385,257,0.073,11.72,2399.00,0.86
0.062,54555,1800,0,512,386,256,0.058,11.70,2397.00,0.68
0.064,54556,1800,0,510,385,257,0.043,11.70,2397.00,0.50
