Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,33513,1200,0,467,386,253,0.087,11.71,1188.00,1.02
0.002,33514,1200,0,466,385,257,0.102,11.71,1191.00,1.19
0.004,33515,1200,0,467,386,256,0.087,11.71,1191.00,1.02
0.006,33516,1200,0,467,385,257,0.087,11.71,1189.00,1.02
0.008,33517,1200,0,468,386,257,0.087,11.73,1189.00,1.02
0.010,33518,1200,0,465,384,256,0.087,11.70,1187.00,1.02
0.012,33519,1200,0,466,385,255,0.087,11.71,1189.00,1.02
0.014,33520,1200,0,468,387,256,0.102,11.73,1189.00,1.20
0.016,33521,1200,0,467,385,258,0.087,11.72,1191.00,1.02
0.018,33522,1200,0,465,384,256,0.087,11.70,1189.00,1.02
0.020,33523,1200,0,467,385,256,0.102,11.73,1190.00,1.20
0.022,33524,1200,0,467,385,256,0.073,11.71,1189.00,0.85
0.024,33525,1200,0,467,387,257,0.073,11.70,1188.00,0.85
0.026,33526,1200,0,465,385,256,0.087,11.72,1188.00,1.02
0.028,33527,1200,0,468,387,256,0.087,11.72,1189.00,1.02
0.030,33528,1200,0,466,384,256,0.073,11.70,1189.00,0.85
0.032,33529,1200,0,465,385,255,0.073,11.71,1190.00,0.85
0.034,33530,1200,0,467,386,257,0.117,11.73,1191.00,1.37
0.036,33531,1200,0,466,385,257,0.087,11.70,1191.00,1.02
0.038,33532,1200,0,467,386,256,0.087,11.71,1189.00,1.02
0.040,33533,1200,0,468,386,255,0.117,11.73,1189.00,1.37
0.042,33534,1200,0,466,386,256,0.117,11.71,1189.00,1.37
0.044,33535,1200,0,467,384,256,0.058,11.70,1187.00,0.68
0.046,33536,1200,0,466,385,255,0.087,11.71,1189.00,1.02
0.048,33537,1200,0,468,386,257,0.102,11.72,1190.00,1.20
0.050,33538,1200,0,467,384,255,0.073,11.70,1189.00,0.85
0.052,33539,1200,0,466,386,255,0.073,11.71,1190.00,0.85
0.054,33540,1200,0,467,386,256,0.087,11.72,1191.00,1.02
0.056,33541,1200,0,468,386,257,0.102,11.71,1191.00,1.19
0.058,33542,1200,0,466,385,257,0.087,11.71,1188.00,1.02
0.060,33543,1200,0,466,385,255,0.117,11.73,1188.00,1.37
0.062,33544,600,0,466,385,255,0.073,11.71,1187.00,0.85
0.064,33545,600,0,466,385,256,0.043,11.70,1187.00,0.50
0.066,33546,600,0,466,385,256,0.058,11.70,1189.00,0.68
0.068,33547,600,0,464,384,255,0.087,11.72,1189.00,1.02
0.070,33548,600,0,467,386,256,0.087,11.71,1190.00,1.02
0.072,33549,600,0,468,387,257,0.087,11.71,1190.00,1.02
0.074,33550,600,0,467,386,256,0.073,11.71,1188.00,0.85
0.076,33551,600,0,467,385,257,0.102,11.70,1188.00,1.19
0.078,33552,600,0,465,384,257,0.073,11.71,1189.00,0.85
0.080,33553,600,0,466,385,256,0.058,11.70,1187.00,0.68
0.082,33554,600,0,466,385,256,0.058,11.70,1188.00,0.68
0.084,33555,600,0,467,385,255,0.073,11.70,1188.00,0.85
0.086,33556,600,0,467,385,256,0.102,11.73,1189.00,1.20
0.088,33557,600,0,466,386,256,0.102,11.71,1191.00,1.19
0.090,33558,600,1,466,384,255,0.073,11.70,1187.00,0.85
0.092,33559,600,1,467,385,255,0.087,11.71,1188.00,1.02
0.094,33560,600,1,467,386,256,0.102,11.73,1189.00,1.20
0.096,33561,600,1,468,386,256,0.073,11.71,1189.00,0.85
0.098,33562,600,1,466,384,255,0.073,11.71,1187.00,0.85
0.100,33563,600,1,467,385,257,0.073,11.70,1191.00,0.85
0.102,33564,600,1,466,384,255,0.087,11.72,1189.00,1.02
0.104,33565,600,1,467,386,255,0.102,11.72,1190.00,1.20
0.106,33566,600,1,465,384,257,0.102,11.73,1190.00,1.20
0.108,33567,600,1,466,385,257,0.043,11.69,1187.00,0.50
0.110,33568,600,1,465,384,256,0.073,11.72,1188.00,0.86
0.112,33569,600,1,468,386,257,0.102,11.74,1189.00,1.20
0.114,33570,600,1,468,386,257,0.073,11.71,1190.00,0.85
0.116,33571,600,1,466,384,257,0.102,11.71,1190.00,1.19
0.118,33572,600,1,466,385,257,0.073,11.70,1189.00,0.85
0.120,33573,600,1,465,384,255,0.058,11.70,1188.00,0.68
0.122,33574,600,1,466,384,256,0.073,11.70,1188.00,0.85
0.124,33575,600,1,467,386,257,0.087,11.73,1189.00,1.02
0.126,33576,600,1,467,386,256,0.087,11.71,1189.00,1.02
0.128,33577,600,1,465,384,256,0.043,11.70,1187.00,0.50
0.130,33578,600,1,466,385,255,0.087,11.71,1189.00,1.02
