Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,57029,1800,0,509,385,256,0.087,11.72,1188.00,1.02
0.002,57030,1800,0,510,386,257,0.102,11.72,1189.00,1.20
0.004,57031,1800,0,509,384,256,0.073,11.70,1186.00,0.85
0.006,57032,1800,0,510,386,258,0.087,11.72,1188.00,1.02
0.008,57033,1800,0,509,386,257,0.087,11.72,1188.00,1.02
0.010,57034,1800,0,508,384,256,0.102,11.72,1187.00,1.20
0.012,57035,1800,0,509,385,257,0.058,11.70,1185.00,0.68
0.014,57036,1800,0,508,384,254,0.073,11.70,1187.00,0.85
0.016,57037,1800,0,509,386,256,0.087,11.74,1188.00,1.02
0.018,57038,1800,0,509,384,255,0.087,11.72,1184.00,1.02
0.020,57039,1800,0,509,385,255,0.073,11.71,1189.00,0.85
0.022,57040,1800,0,509,385,255,0.102,11.72,1188.00,1.20
0.024,57041,1800,0,510,386,256,0.102,11.73,1189.00,1.20
0.026,57042,1800,0,508,385,256,0.102,11.72,1188.00,1.20
0.028,57043,1800,0,507,384,256,0.073,11.70,1185.00,0.85
0.030,57044,1800,0,509,384,255,0.073,11.71,1184.00,0.85
0.032,57045,1800,0,508,385,255,0.058,11.70,1187.00,0.68
0.034,57046,1800,0,509,386,257,0.087,11.72,1189.00,1.02
0.036,57047,1800,0,510,387,256,0.117,11.72,1188.00,1.37
0.038,57048,1800,0,508,384,256,0.087,11.71,1189.00,1.02
0.040,57049,1800,0,509,385,257,0.087,11.71,1188.00,1.02
0.042,57050,1800,0,508,385,256,0.087,11.71,1187.00,1.02
0.044,57051,1800,0,508,384,257,0.087,11.70,1187.00,1.02
0.046,57052,1800,0,509,384,256,0.058,11.70,1185.00,0.68
0.048,57053,1800,0,508,384,256,0.043,11.70,1186.00,0.50
0.050,57054,1800,0,509,385,256,0.043,11.70,1186.00,0.50
0.052,57055,1800,0,508,385,255,0.073,11.71,1187.00,0.85
0.054,57056,1800,0,510,387,256,0.087,11.72,1188.00,1.02
0.056,57057,600,0,508,384,256,0.087,11.71,1187.00,1.02
0.058,57058,600,0,509,385,256,0.117,11.74,1187.00,1.37
0.060,57059,600,0,509,386,257,0.087,11.72,1188.00,1.02
0.062,57060,600,0,509,385,257,0.102,11.71,1188.00,1.19
0.064,57061,600,0,509,384,256,0.058,11.70,1185.00,0.68
0.066,57062,600,0,509,386,256,0.117,11.73,1188.00,1.37
0.068,57063,600,0,508,385,257,0.073,11.71,1188.00,0.85
0.070,57064,600,0,508,384,255,0.073,11.71,1188.00,0.85
0.072,57065,600,0,510,386,256,0.102,11.72,1188.00,1.20
