Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.000,45021,0,0,510,385,255,0.073,11.71,1707.00,0.85
0.002,45022,0,0,510,384,257,0.073,11.70,1707.00,0.85
0.004,45023,0,0,510,385,256,0.102,11.72,1707.00,1.20
0.006,45024,0,0,508,387,256,0.102,11.73,1707.00,1.20
0.008,45025,0,0,509,385,257,0.073,11.70,1706.00,0.85
0.010,45026,0,0,508,385,255,0.087,11.71,1707.00,1.02
0.012,45027,0,0,511,386,256,0.087,11.73,1707.00,1.02
0.014,45028,0,0,510,386,257,0.058,11.71,1708.00,0.68
0.016,45029,0,0,510,385,257,0.073,11.70,1707.00,0.85
0.018,45030,1200,0,509,384,255,0.087,11.72,1705.00,1.02
0.020,45031,1200,0,510,385,256,0.102,11.74,1707.00,1.20
0.022,45032,1200,0,510,384,255,0.102,11.73,1705.00,1.20
0.024,45033,1200,0,509,385,256,0.102,11.73,1705.00,1.20
0.026,45034,1200,0,509,385,256,0.102,11.73,1707.00,1.20
0.028,45035,1200,0,510,386,257,0.058,11.71,1708.00,0.68
0.030,45036,1200,0,510,384,257,0.058,11.71,1707.00,0.68
0.032,45037,1200,0,509,385,257,0.058,11.70,1708.00,0.68
0.034,45038,1200,0,510,384,257,0.073,11.71,1707.00,0.85
0.036,45039,1200,0,510,385,257,0.058,11.70,1707.00,0.68
0.038,45040,1200,0,510,384,257,0.102,11.70,1707.00,1.19
0.040,45041,1200,0,511,386,256,0.073,11.71,1704.00,0.85
0.042,45042,1200,0,509,386,256,0.073,11.70,1706.00,0.85
0.044,45043,1200,0,510,385,256,0.043,11.70,1705.00,0.50
0.046,45044,1200,0,509,385,255,0.087,11.72,1706.00,1.02
0.048,45045,1200,0,510,386,257,0.087,11.73,1707.00,1.02
0.050,45046,1200,0,509,384,256,0.058,11.70,1705.00,0.68
0.052,45047,1200,0,509,384,254,0.073,11.71,1705.00,0.85
0.054,45048,1200,0,509,386,255,0.087,11.73,1707.00,1.02
0.056,45049,1200,0,511,387,256,0.102,11.73,1705.00,1.20
0.058,45050,1200,0,510,386,256,0.087,11.71,1707.00,1.02
0.060,45051,1200,0,510,385,256,0.087,11.71,1707.00,1.02
0.062,45052,1200,0,510,386,256,0.102,11.73,1707.00,1.20
0.064,45053,1200,0,509,385,255,0.102,11.73,1707.00,1.20
0.066,45054,1200,0,511,385,256,0.087,11.72,1707.00,1.02
0.068,45055,1200,0,509,385,255,0.073,11.71,1705.00,0.85
0.070,45056,1200,0,509,384,255,0.087,11.71,1705.00,1.02
