Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.642,20323,7500,7,244,167,159,2.139,2.08,2.55,4.45
0.644,20324,7500,7,251,234,248,3.706,2.06,2.54,7.62
0.646,20325,7500,7,238,222,250,3.545,2.01,2.55,7.14
0.648,20326,7500,7,115,114,131,1.934,1.02,1.22,1.97
0.650,20327,7500,7,113,114,124,1.904,1.07,1.20,2.03
0.652,20328,7500,7,124,116,129,1.963,1.03,1.27,2.03
0.654,20329,7500,7,128,127,133,1.904,1.06,1.30,2.02
0.656,20330,7500,7,134,139,141,1.934,1.12,1.31,2.16
0.658,20331,7500,7,246,159,137,2.109,2.02,2.58,4.26
0.660,20332,7500,7,244,229,250,3.589,2.09,2.58,7.49
0.662,20333,7500,7,243,225,246,3.677,2.06,2.47,7.59
0.664,20334,7500,7,120,123,128,1.934,1.11,1.31,2.14
0.666,20335,7500,7,116,119,134,1.875,1.05,1.22,1.97
0.668,20336,7500,7,118,118,133,1.875,1.03,1.23,1.94
0.670,20337,7500,8,127,126,134,1.875,1.12,1.28,2.11
0.672,20338,7500,8,136,129,129,1.963,1.12,1.28,2.21
0.674,20339,7500,8,238,160,141,1.948,2.05,2.54,3.99
0.676,20340,7500,8,246,187,199,2.827,2.05,2.54,5.79
0.678,20341,7500,8,248,231,250,3.531,2.04,2.48,7.20
0.680,20342,7500,8,182,190,208,3.179,1.49,1.83,4.74
0.682,20343,7500,8,116,119,130,1.875,1.03,1.17,1.93
0.684,20344,7500,8,119,120,139,1.934,1.07,1.22,2.07
0.686,20345,7500,8,121,123,126,1.875,1.03,1.25,1.94
0.688,20346,7500,8,125,130,131,1.890,1.14,1.34,2.16
0.690,20347,7500,8,132,134,130,1.948,1.11,1.43,2.16
0.692,20348,7500,8,142,134,138,1.992,1.06,1.51,2.11
0.694,20349,7500,8,246,161,150,1.875,1.97,2.60,3.70
0.696,20350,7500,8,134,129,132,1.948,1.08,1.37,2.11
0.698,20351,7500,8,121,115,136,1.860,1.04,1.21,1.94
0.700,20352,7500,8,77,120,130,1.934,0.97,0.82,1.88
0.702,20353,7500,8,119,121,128,1.831,1.04,1.30,1.91
0.704,20354,7500,8,128,123,141,2.007,1.05,1.34,2.11
0.706,20355,7500,8,133,138,130,1.992,1.14,1.33,2.27
0.708,20356,7500,8,129,134,135,1.934,1.09,1.38,2.11
0.710,20357,7500,8,249,208,229,3.575,2.07,2.56,7.40
0.712,20358,7500,8,242,220,239,3.619,2.04,2.49,7.38
0.714,20359,7500,8,212,189,198,3.223,1.96,2.32,6.31
0.716,20360,7500,8,112,117,135,1.860,1.08,1.23,2.00
0.718,20361,7500,8,117,114,137,1.860,1.06,1.30,1.97
0.720,20362,7500,8,120,130,132,1.890,1.04,1.25,1.97
0.722,20363,7500,8,136,129,139,2.080,1.14,1.30,2.37
0.724,20364,7500,8,133,132,133,1.934,1.11,1.34,2.14
0.726,20365,7500,8,249,187,193,2.725,2.06,2.57,5.62
0.728,20366,7500,8,251,230,249,3.619,1.99,2.51,7.20
