Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
0.172,87,0,4,1986,2026,2495,0.197,15.29,212.00,3.01
0.174,88,0,4,1986,2026,2494,0.205,15.29,214.00,3.14
0.176,89,0,4,1985,2026,2494,0.197,15.29,214.00,3.01
0.178,90,0,4,1986,2027,2493,0.205,15.31,215.00,3.14
0.180,91,0,4,1986,2026,2495,0.197,15.28,212.00,3.01
0.182,92,0,4,1987,2027,2493,0.212,15.31,215.00,3.25
0.184,93,0,4,1985,2025,2495,0.212,15.29,212.00,3.24
0.186,94,0,4,1985,2025,2495,0.197,15.28,212.00,3.01
0.188,95,0,5,1986,2026,2495,0.197,15.29,212.00,3.01
0.190,96,0,5,1986,2026,2495,0.190,15.28,214.00,2.90
0.192,97,0,5,1986,2025,2495,0.197,15.29,214.00,3.01
0.194,98,0,5,1987,2026,2494,0.205,15.30,214.00,3.14
0.196,99,0,5,1987,2027,2494,0.205,15.31,215.00,3.14
0.198,100,0,5,1986,2026,2494,0.197,15.29,214.00,3.01
0.200,101,0,5,1986,2026,2494,0.197,15.30,214.00,3.01
0.202,102,0,5,1987,2028,2493,0.197,15.30,217.00,3.01
0.204,103,0,5,1985,2025,2495,0.190,15.28,212.00,2.90
0.206,104,0,5,1985,2025,2494,0.190,15.28,214.00,2.90
0.208,105,0,5,1985,2024,2494,0.205,15.30,214.00,3.14
0.210,106,0,5,1986,2027,2494,0.190,15.28,214.00,2.90
0.212,107,0,5,1986,2027,2494,0.197,15.30,214.00,3.01
0.214,108,0,5,1986,2026,2494,0.197,15.30,215.00,3.01
0.216,109,0,5,1986,2026,2493,0.197,15.29,215.00,3.01
0.218,110,0,5,1987,2027,2494,0.190,15.29,215.00,2.91
0.220,111,0,5,1986,2026,2493,0.205,15.30,214.00,3.14
0.222,112,0,5,1984,2024,2495,0.197,15.29,212.00,3.01
0.224,113,0,5,1987,2027,2493,0.197,15.30,215.00,3.01
0.226,114,0,6,1986,2027,2493,0.197,15.30,215.00,3.01
0.228,115,0,6,1987,2027,2494,0.190,15.29,215.00,2.91
0.230,116,0,6,1986,2026,2495,0.205,15.30,212.00,3.14
0.232,117,0,6,1986,2026,2493,0.197,15.30,215.00,3.01
0.234,118,0,6,1987,2027,2494,0.197,15.29,214.00,3.01
0.236,119,0,6,1986,2027,2494,0.197,15.29,214.00,3.01
0.238,120,0,6,1986,2027,2494,0.190,15.29,214.00,2.91
0.240,121,0,6,1986,2026,2493,0.212,15.32,215.00,3.25
0.242,122,0,6,1987,2027,2493,0.197,15.30,215.00,3.01
0.244,123,0,6,1985,2026,2494,0.197,15.29,214.00,3.01
0.246,124,0,6,1986,2026,2495,0.205,15.30,212.00,3.14
0.248,125,0,6,1987,2027,2494,0.197,15.29,215.00,3.01
0.250,126,0,6,1987,2027,2494,0.205,15.30,215.00,3.14
0.252,127,0,6,1987,2026,2494,0.212,15.31,215.00,3.25
0.254,128,0,6,1987,2027,2492,0.197,15.31,217.00,3.02
0.256,129,0,6,1986,2026,2494,0.205,15.29,214.00,3.14
0.258,130,0,6,1988,2028,2493,0.197,15.30,215.00,3.01
0.260,131,0,6,1986,2025,2494,0.197,15.30,214.00,3.01
0.262,132,0,6,1986,2026,2495,0.205,15.30,214.00,3.14
0.264,133,0,7,1988,2027,2494,0.183,15.28,215.00,2.80
0.266,134,0,7,1987,2027,2494,0.197,15.29,214.00,3.01
0.268,135,0,7,1986,2025,2494,0.197,15.29,214.00,3.01
0.270,136,0,7,1985,2025,2494,0.205,15.30,214.00,3.14
0.272,137,0,7,1986,2026,2494,0.197,15.29,214.00,3.01
0.274,138,0,7,1987,2026,2494,0.197,15.29,214.00,3.01
0.276,139,0,7,1986,2026,2494,0.190,15.29,215.00,2.91
0.278,140,0,7,1985,2026,2495,0.212,15.31,214.00,3.25
0.280,141,0,7,1988,2028,2494,0.205,15.29,214.00,3.14
0.282,142,0,7,1986,2026,2494,0.190,15.29,215.00,2.91
0.284,143,0,7,1986,2025,2495,0.197,15.29,212.00,3.01
0.286,144,0,7,1987,2026,2495,0.190,15.28,214.00,2.90
0.288,145,0,7,1986,2025,2494,0.197,15.29,212.00,3.01
0.290,146,0,7,1986,2025,2494,0.205,15.30,215.00,3.14
0.292,147,0,7,1986,2026,2494,0.197,15.30,215.00,3.01
0.294,148,0,7,1986,2026,2494,0.190,15.29,214.00,2.91
0.296,149,0,7,1986,2027,2494,0.190,15.29,214.00,2.91
0.298,150,0,7,1985,2025,2495,0.205,15.30,214.00,3.14
0.300,151,0,8,1986,2026,2495,0.205,15.30,214.00,3.14
0.302,152,0,8,1985,2025,2495,0.197,15.29,214.00,3.01
0.304,153,0,8,1987,2027,2494,0.197,15.29,214.00,3.01
0.306,154,0,8,1985,2025,2495,0.190,15.29,214.00,2.91
0.308,155,0,8,1985,2025,2493,0.205,15.29,215.00,3.14
0.310,156,0,8,1986,2026,2494,0.190,15.29,215.00,2.91
0.312,157,0,8,1987,2027,2494,0.197,15.30,214.00,3.01
0.314,158,0,8,1986,2026,2494,0.197,15.30,215.00,3.01
0.316,159,0,8,1985,2025,2495,0.205,15.30,214.00,3.14
0.318,160,0,8,1986,2026,2494,0.197,15.28,214.00,3.01
0.320,161,0,8,1986,2026,2494,0.190,15.28,214.00,2.90
0.322,162,0,8,1986,2026,2494,0.197,15.29,214.00,3.01
0.324,163,0,8,1986,2026,2493,0.197,15.29,215.00,3.01
0.326,164,0,8,1985,2025,2494,0.197,15.29,214.00,3.01
0.328,165,0,8,1987,2027,2495,0.197,15.29,214.00,3.01
0.330,166,0,8,1986,2026,2494,0.205,15.29,214.00,3.14
0.332,167,0,8,1985,2026,2494,0.197,15.29,214.00,3.01
0.334,168,0,8,1986,2026,2494,0.205,15.29,215.00,3.14
0.336,169,0,8,1986,2026,2494,0.205,15.29,214.00,3.14
0.338,170,0,9,1986,2026,2493,0.212,15.30,214.00,3.24
0.340,171,0,9,1986,2026,2494,0.205,15.29,215.00,3.14
0.342,172,0,9,1986,2025,2495,0.197,15.29,212.00,3.01
0.344,173,0,9,1987,2028,2494,0.205,15.29,214.00,3.14
0.346,174,0,9,1986,2026,2494,0.205,15.30,214.00,3.14
0.348,175,0,9,1986,2027,2493,0.205,15.30,217.00,3.14
0.350,176,0,9,1986,2025,2494,0.205,15.30,215.00,3.14
0.352,177,0,9,1985,2026,2493,0.197,15.29,215.00,3.01
0.354,178,0,9,1985,2025,2495,0.212,15.30,214.00,3.24
0.356,179,0,9,1986,2026,2493,0.212,15.29,215.00,3.24
0.358,180,0,9,1986,2026,2494,0.205,15.29,214.00,3.14
0.360,181,0,9,1987,2027,2494,0.205,15.30,215.00,3.14
0.362,182,0,9,1986,2026,2494,0.205,15.28,214.00,3.13
0.364,183,0,9,1985,2025,2493,0.205,15.29,215.00,3.14
0.366,184,0,9,1986,2026,2494,0.205,15.30,215.00,3.14
0.368,185,0,9,1986,2026,2494,0.212,15.30,214.00,3.24
0.370,186,0,9,1985,2024,2495,0.219,15.30,214.00,3.35
0.372,187,0,9,1986,2025,2494,0.212,15.29,214.00,3.24
0.374,188,0,9,1985,2026,2494,0.212,15.29,214.00,3.24
0.376,189,0,10,1987,2028,2494,0.227,15.29,215.00,3.47
0.378,190,0,10,1986,2026,2494,0.219,15.29,214.00,3.35
0.380,191,0,10,1987,2027,2494,0.234,15.29,215.00,3.58
0.382,192,0,10,1987,2027,2495,0.234,15.30,214.00,3.58
0.384,193,0,10,1984,2025,2494,0.227,15.28,214.00,3.47
0.386,194,0,10,1986,2026,2494,0.234,15.29,214.00,3.58
0.388,195,0,10,1985,2025,2494,0.234,15.30,212.00,3.58
0.390,196,0,10,1986,2026,2494,0.241,15.30,215.00,3.69
0.392,197,0,10,1985,2025,2494,0.234,15.30,214.00,3.58
0.394,198,0,10,1986,2027,2494,0.234,15.29,214.00,3.58
0.396,199,0,10,1986,2026,2495,0.234,15.29,215.00,3.58
0.398,200,0,10,1986,2026,2494,0.234,15.29,214.00,3.58
0.400,201,0,10,1987,2027,2494,0.241,15.30,214.00,3.69
0.402,202,0,10,1985,2025,2494,0.234,15.28,214.00,3.58
0.404,203,0,10,1986,2027,2494,0.256,15.29,214.00,3.92
0.406,204,0,10,1986,2026,2493,0.256,15.28,215.00,3.91
0.408,205,0,10,1987,2026,2493,0.263,15.29,215.00,4.02
0.410,206,0,10,1987,2026,2493,0.263,15.29,215.00,4.02
0.412,207,0,10,1987,2027,2493,0.278,15.29,215.00,4.25
0.414,208,0,11,1987,2027,2494,0.271,15.29,215.00,4.14
0.416,209,0,11,1987,2027,2494,0.285,15.29,215.00,4.36
0.418,210,0,11,1986,2025,2494,0.285,15.29,214.00,4.36
0.420,211,0,11,1986,2026,2495,0.278,15.28,214.00,4.25
0.422,212,0,11,1987,2026,2495,0.278,15.29,214.00,4.25
0.424,213,0,11,1986,2026,2493,0.278,15.29,215.00,4.25
0.426,214,0,11,1986,2027,2494,0.293,15.29,214.00,4.48
0.428,215,0,11,1986,2026,2494,0.300,15.29,215.00,4.59
0.430,216,0,11,1986,2026,2494,0.300,15.29,214.00,4.59
0.432,217,0,11,1988,2028,2493,0.307,15.30,215.00,4.70
0.434,218,0,11,1987,2027,2494,0.293,15.28,215.00,4.48
0.436,219,0,11,1986,2025,2495,0.307,15.30,214.00,4.70
0.438,220,0,11,1986,2026,2494,0.293,15.28,214.00,4.48
0.440,221,0,11,1987,2027,2495,0.300,15.30,214.00,4.59
0.442,222,0,11,1986,2026,2494,0.293,15.29,215.00,4.48
0.444,223,0,11,1988,2028,2493,0.300,15.29,217.00,4.59
0.446,224,0,11,1986,2026,2494,0.285,15.28,215.00,4.36
0.448,225,0,11,1985,2026,2494,0.285,15.29,215.00,4.36
0.450,226,0,12,1986,2025,2494,0.285,15.28,215.00,4.36
0.452,227,0,12,1987,2026,2494,0.278,15.29,215.00,4.25
0.454,228,0,12,1986,2026,2494,0.285,15.29,214.00,4.36
0.456,229,0,12,1986,2026,2494,0.293,15.29,214.00,4.48
0.458,230,0,12,1985,2026,2494,0.278,15.28,214.00,4.25
0.460,231,0,12,1986,2026,2494,0.278,15.29,215.00,4.25
0.462,232,0,12,1986,2026,2493,0.293,15.29,217.00,4.48
0.464,233,0,12,1986,2026,2493,0.285,15.28,215.00,4.36
0.466,234,0,12,1985,2025,2494,0.293,15.28,214.00,4.48
0.468,235,0,12,1986,2026,2493,0.300,15.29,215.00,4.59
0.470,236,0,12,1985,2026,2495,0.300,15.28,214.00,4.59
0.472,237,0,12,1986,2027,2492,0.300,15.28,217.00,4.59
0.474,238,0,12,1986,2026,2493,0.307,15.28,215.00,4.69
0.476,239,0,12,1985,2027,2493,0.307,15.29,215.00,4.69
0.478,240,0,12,1986,2025,2494,0.315,15.28,214.00,4.81
0.480,241,0,12,1985,2026,2494,0.329,15.28,214.00,5.03
0.482,242,0,12,1985,2026,2493,0.344,15.29,217.00,5.26
0.484,243,0,12,1985,2025,2494,0.344,15.29,215.00,5.26
0.486,244,0,12,1986,2025,2493,0.336,15.28,215.00,5.14
0.488,245,0,13,1987,2027,2493,0.351,15.29,215.00,5.37
0.490,246,0,13,1984,2026,2493,0.358,15.28,215.00,5.47
0.492,247,0,13,1985,2026,2494,0.358,15.28,215.00,5.47
0.494,248,0,13,1984,2025,2495,0.366,15.27,214.00,5.59
0.496,249,0,13,1985,2027,2494,0.388,15.28,214.00,5.93
0.498,250,0,13,1985,2026,2495,0.395,15.28,214.00,6.03
0.500,251,0,13,1984,2027,2494,0.395,15.28,215.00,6.03
0.502,252,0,13,1985,2026,2492,0.417,15.29,217.00,6.38
0.504,253,0,13,1985,2026,2493,0.417,15.28,217.00,6.37
0.506,254,0,13,1985,2026,2493,0.439,15.28,217.00,6.71
0.508,255,0,13,1986,2026,2494,0.454,15.28,214.00,6.94
0.510,256,0,13,1986,2026,2492,0.468,15.28,217.00,7.15
0.512,257,0,13,1986,2025,2494,0.476,15.28,215.00,7.27
0.514,258,0,13,1985,2025,2495,0.490,15.28,215.00,7.49
0.516,259,0,13,1985,2025,2495,0.505,15.28,212.00,7.71
0.518,260,0,13,1985,2024,2495,0.527,15.28,214.00,8.05
0.520,261,0,13,1986,2024,2496,0.542,15.28,212.00,8.28
0.522,262,0,13,1984,2025,2495,0.564,15.27,212.00,8.61
0.524,263,0,13,1983,2026,2493,0.578,15.28,217.00,8.83
0.526,264,0,14,1984,2027,2493,0.615,15.27,215.00,9.39
0.528,265,0,14,1987,2027,2494,0.637,15.28,217.00,9.73
0.530,266,0,14,1988,2027,2495,0.652,15.26,215.00,9.95
0.532,267,0,14,1986,2026,2495,0.688,15.27,215.00,10.50
0.534,268,0,14,1985,2027,2495,0.717,15.27,215.00,10.95
0.536,269,0,14,1985,2027,2493,0.747,15.26,217.00,11.40
0.538,270,0,14,1984,2026,2495,0.783,15.26,217.00,11.95
0.540,271,0,14,1984,2025,2495,0.827,15.25,214.00,12.61
0.542,272,0,14,1983,2026,2494,0.871,15.26,215.00,13.29
0.544,273,0,14,1985,2028,2493,0.908,15.28,217.00,13.87
0.546,274,0,14,1983,2026,2496,0.930,15.26,214.00,14.19
0.548,275,0,14,1983,2025,2495,0.967,15.25,214.00,14.75
0.550,276,0,14,1984,2025,2495,1.032,15.24,215.00,15.73
0.552,277,0,14,1986,2025,2496,1.062,15.23,212.00,16.18
0.554,278,0,14,1986,2025,2495,1.120,15.27,217.00,17.10
0.556,279,0,14,1983,2024,2495,1.164,15.24,215.00,17.74
0.558,280,0,14,1984,2023,2495,1.223,15.23,215.00,18.63
0.560,281,0,14,1983,2024,2495,1.296,15.22,215.00,19.72
0.562,282,0,14,1983,2023,2496,1.362,15.23,214.00,20.74
0.564,283,0,15,1983,2024,2495,1.443,15.22,215.00,21.96
0.566,284,0,15,1982,2023,2495,1.509,15.23,217.00,22.98
0.568,285,0,15,1979,2021,2495,1.582,15.20,214.00,24.04
0.570,286,0,15,1980,2022,2494,1.677,15.20,215.00,25.50
0.572,287,0,15,1980,2021,2496,1.736,15.20,212.00,26.38
0.574,288,0,15,1980,2023,2496,1.846,15.21,215.00,28.08
0.576,289,0,15,1977,2022,2495,1.948,15.20,215.00,29.60
0.578,290,0,15,1978,2022,2496,2.029,15.19,215.00,30.81
0.580,291,0,15,1978,2023,2495,2.131,15.19,215.00,32.36
0.582,292,0,15,1975,2023,2497,2.241,15.18,214.00,34.01
0.584,293,0,15,1975,2026,2496,2.358,15.18,215.00,35.79
0.586,294,0,15,1973,2026,2495,2.483,15.15,217.00,37.63
0.588,295,0,15,1972,2027,2497,2.600,15.14,214.00,39.36
0.590,296,1454,15,1973,2026,2495,2.717,15.15,215.00,41.17
0.592,297,1454,15,1972,2025,2496,2.791,15.15,215.00,42.27
0.594,298,1454,15,1970,2024,2498,2.805,15.18,214.00,42.57
0.596,299,1454,15,1973,2025,2496,2.813,15.16,215.00,42.65
0.598,300,1454,15,1974,2025,2496,2.783,15.20,217.00,42.31
0.600,301,1454,16,1970,2023,2498,2.761,15.17,214.00,41.88
0.602,302,1454,16,1973,2025,2496,2.754,15.18,217.00,41.80
0.604,303,1454,16,1974,2025,2496,2.769,15.17,217.00,42.01
0.606,304,1850,16,1973,2023,2496,2.820,15.17,215.00,42.78
0.608,305,1850,16,1972,2024,2496,2.820,15.16,215.00,42.76
0.610,306,1850,16,1972,2023,2497,2.820,15.17,215.00,42.78
0.612,307,1850,16,1975,2024,2496,2.783,15.16,217.00,42.20
0.614,308,1850,16,1975,2023,2497,2.769,15.18,215.00,42.03
0.616,309,1850,16,1975,2024,2496,2.710,15.18,217.00,41.13
0.618,310,1850,16,1975,2023,2495,2.703,15.19,217.00,41.05
0.620,311,2138,16,1975,2021,2497,2.630,15.19,214.00,39.94
0.622,312,2138,16,1976,2020,2496,2.578,15.20,215.00,39.17
0.624,313,2138,16,1976,2020,2496,2.512,15.20,215.00,38.19
0.626,314,2138,16,1975,2019,2497,2.439,15.20,214.00,37.06
0.628,315,2138,16,1976,2020,2496,2.380,15.21,217.00,36.20
0.630,316,2138,16,1976,2020,2498,2.307,15.20,214.00,35.05
0.632,317,2138,16,1976,2020,2497,2.271,15.20,215.00,34.51
0.634,318,2292,16,1975,2019,2499,2.234,15.18,214.00,33.91
0.636,319,2292,16,1976,2021,2496,2.205,15.21,217.00,33.54
0.638,320,2292,17,1975,2019,2497,2.175,15.22,215.00,33.10
0.640,321,2292,17,1975,2019,2496,2.146,15.20,217.00,32.61
0.642,322,2292,17,1974,2019,2496,2.168,15.20,215.00,32.94
0.644,323,2292,17,1973,2020,2496,2.168,15.20,215.00,32.94
0.646,324,2419,17,1973,2021,2496,2.212,15.21,215.00,33.65
0.648,325,2419,17,1973,2021,2496,2.205,15.20,215.00,33.50
0.650,326,2419,17,1972,2020,2498,2.212,15.20,215.00,33.61
0.652,327,2419,17,1974,2023,2496,2.219,15.21,217.00,33.75
0.654,328,2419,17,1974,2023,2497,2.234,15.20,217.00,33.96
0.656,329,2419,17,1969,2022,2499,2.234,15.18,214.00,33.91
0.658,330,2502,17,1968,2024,2498,2.227,15.19,215.00,33.82
0.660,331,2502,17,1968,2026,2497,2.227,15.20,218.00,33.84
0.662,332,2502,17,1968,2027,2498,2.234,15.20,215.00,33.96
0.664,333,2502,17,1967,2027,2497,2.234,15.20,215.00,33.95
0.666,334,2502,17,1965,2026,2497,2.219,15.18,215.00,33.68
0.668,335,2502,17,1964,2025,2497,2.227,15.20,215.00,33.84
0.670,336,2622,17,1964,2027,2495,2.234,15.21,217.00,33.98
0.672,337,2622,17,1963,2024,2497,2.234,15.20,214.00,33.96
0.674,338,2622,17,1966,2027,2496,2.227,15.20,215.00,33.84
0.676,339,2622,18,1968,2026,2497,2.227,15.20,217.00,33.86
0.678,340,2622,18,1970,2026,2498,2.227,15.20,217.00,33.86
0.680,341,2688,18,1971,2026,2499,2.227,15.20,215.00,33.84
0.682,342,2688,18,1971,2026,2499,2.263,15.18,217.00,34.35
0.684,343,2688,18,1972,2026,2498,2.285,15.18,217.00,34.68
0.686,344,2688,18,1969,2026,2497,2.307,15.19,217.00,35.04
0.688,345,2688,18,1968,2026,2498,2.322,15.18,215.00,35.24
0.690,346,2688,18,1966,2026,2496,2.351,15.19,215.00,35.70
0.692,347,2796,18,1964,2025,2496,2.366,15.19,215.00,35.93
0.694,348,2796,18,1963,2025,2495,2.388,15.18,215.00,36.25
0.696,349,2796,18,1965,2026,2495,2.410,15.20,217.00,36.62
0.698,350,2796,18,1966,2025,2497,2.402,15.20,215.00,36.50
0.700,351,2796,18,1966,2026,2498,2.410,15.18,215.00,36.58
0.702,352,2861,18,1967,2028,2498,2.417,15.19,217.00,36.71
0.704,353,2861,18,1968,2029,2500,2.424,15.19,215.00,36.81
0.706,354,2861,18,1968,2028,2499,2.417,15.18,217.00,36.69
0.708,355,2861,18,1968,2029,2499,2.424,15.19,215.00,36.81
0.710,356,2861,18,1966,2028,2497,2.417,15.19,215.00,36.71
0.712,357,2963,18,1964,2028,2495,2.402,15.19,215.00,36.48
0.714,358,2963,19,1963,2029,2493,2.417,15.20,217.00,36.73
0.716,359,2963,19,1960,2028,2495,2.417,15.19,214.00,36.71
0.718,360,2963,19,1962,2028,2496,2.410,15.19,214.00,36.60
0.720,361,2963,19,1962,2028,2497,2.417,15.19,215.00,36.71
0.722,362,3013,19,1963,2028,2500,2.439,15.16,214.00,36.98
0.724,363,3013,19,1965,2027,2499,2.483,15.18,215.00,37.69
0.726,364,3013,19,1965,2026,2499,2.520,15.18,215.00,38.25
0.728,365,3013,19,1966,2028,2497,2.534,15.18,217.00,38.46
0.730,366,3013,19,1965,2026,2495,2.534,15.17,215.00,38.44
0.732,367,3113,19,1965,2029,2495,2.564,15.18,217.00,38.92
0.734,368,3113,19,1963,2028,2496,2.564,15.18,215.00,38.92
0.736,369,3113,19,1964,2027,2497,2.578,15.19,215.00,39.15
0.738,370,3113,19,1963,2027,2498,2.578,15.18,215.00,39.13
0.740,371,3113,19,1965,2028,2500,2.586,15.18,215.00,39.25
0.742,372,3159,19,1966,2027,2500,2.600,15.16,217.00,39.42
0.744,373,3159,19,1965,2027,2500,2.600,15.17,215.00,39.44
0.746,374,3159,19,1964,2026,2498,2.608,15.17,215.00,39.56
0.748,375,3159,19,1966,2027,2496,2.600,15.17,217.00,39.44
0.750,376,3258,20,1962,2026,2495,2.593,15.18,215.00,39.36
0.752,377,3258,20,1964,2026,2494,2.600,15.18,217.00,39.46
0.754,378,3258,20,1965,2027,2496,2.593,15.17,215.00,39.34
0.756,379,3258,20,1968,2026,2499,2.586,15.16,215.00,39.21
0.758,380,3258,20,1968,2026,2501,2.586,15.18,215.00,39.25
0.760,381,3292,20,1967,2026,2503,2.600,15.19,214.00,39.49
0.762,382,3292,20,1968,2027,2501,2.622,15.17,215.00,39.78
0.764,383,3292,20,1966,2026,2500,2.659,15.16,214.00,40.32
0.766,384,3292,20,1964,2024,2497,2.688,15.16,214.00,40.76
0.768,385,3384,20,1963,2024,2494,2.725,15.16,215.00,41.32
0.770,386,3384,20,1964,2024,2491,2.725,15.17,218.00,41.34
0.772,387,3384,20,1963,2024,2493,2.754,15.16,217.00,41.76
0.774,388,3384,20,1964,2025,2498,2.754,15.17,215.00,41.78
0.776,389,3384,20,1967,2026,2499,2.776,15.17,218.00,42.11
0.778,390,3421,20,1966,2023,2503,2.776,15.16,215.00,42.09
0.780,391,3421,20,1967,2024,2503,2.769,15.16,214.00,41.98
0.782,392,3421,20,1967,2023,2501,2.791,15.17,215.00,42.34
0.784,393,3421,20,1965,2022,2498,2.791,15.18,215.00,42.36
