Time(s),Index,RPM,Throttle(%),AccelX,AccelY,AccelZ,Current(A),Voltage(V),Thrust(N),Power(W)
1.128,10566,7499,13,141,131,132,1.934,1.08,1.44,2.10
1.130,10567,7499,13,258,247,255,3.692,2.08,2.59,7.68
1.132,10568,7499,13,143,132,127,1.978,1.31,1.59,2.60
1.134,10569,7499,13,110,115,128,1.875,1.01,1.12,1.90
1.136,10570,7499,13,0,0,0,0.000,0.00,0.00,0.00
1.138,10571,7499,13,0,0,0,0.000,0.00,0.00,0.00
1.140,10572,7499,13,0,0,0,0.000,0.00,0.00,0.00
1.142,10573,7500,13,127,132,133,2.036,1.12,1.33,2.27
1.144,10574,7500,13,131,137,134,1.948,1.08,1.39,2.10
1.146,10575,7501,13,256,247,246,3.692,2.08,2.59,7.68
1.148,10576,7501,13,247,224,244,3.619,2.02,2.56,7.32
1.150,10577,7500,13,194,159,138,1.904,1.71,2.07,3.26
1.152,10578,7499,13,96,105,123,1.758,0.97,1.14,1.71
1.154,10579,7498,13,113,115,133,1.948,1.04,1.18,2.03
1.156,10580,7498,13,41,79,125,1.890,0.04,0.14,0.08
1.158,10581,7499,13,125,127,138,1.948,1.10,1.34,2.14
1.160,10582,7499,13,137,133,131,1.904,1.11,1.33,2.11
1.162,10583,7500,13,254,246,247,3.575,2.04,2.52,7.29
1.164,10584,7500,13,248,233,250,3.472,2.01,2.58,6.99
1.166,10585,7500,13,231,213,227,3.648,2.01,2.46,7.32
1.168,10586,7500,13,103,116,128,1.890,1.03,1.18,1.96
1.170,10587,7501,14,117,120,133,1.831,1.03,1.21,1.88
1.172,10588,7500,14,100,119,136,1.860,1.05,1.10,1.96
1.174,10589,7499,14,129,127,126,2.007,1.12,1.29,2.24
1.176,10590,7499,14,138,131,144,1.934,1.14,1.34,2.21
1.178,10591,7499,14,254,248,257,3.604,2.12,2.57,7.64
1.180,10592,7499,14,251,242,248,3.589,2.11,2.53,7.58
1.182,10593,7499,14,244,231,255,3.589,2.00,2.54,7.17
1.184,10594,7499,14,114,115,125,1.875,1.03,1.15,1.94
